,bfs,bts,graph,faiss
XP_007875141.1,CCG81066.1,CCG81066.1,CCG81066.1,CCG81066.1
XP_007875458.1,NP_594335.2,NP_594335.2,NP_594335.2,NP_594335.2
XP_007875621.1,NP_001342907.1,NP_001342907.1,NP_001342907.1,NP_001342907.1
XP_007872927.1,NP_595238.1,NP_595238.1,NP_595238.1,NP_595238.1
XP_007873463.1,NP_588213.1,NP_588213.1,NP_588213.1,NP_588213.1
XP_007872919.1,NP_015239.1,NP_015239.1,NP_015239.1,NP_015239.1
XP_007874544.1,NP_015253.1,NP_015253.1,NP_015253.1,NP_015253.1
XP_007873178.1,NP_596791.1,NP_596791.1,NP_596791.1,NP_596791.1
XP_007873699.1,NP_593736.1,NP_593736.1,NP_593736.1,NP_593736.1
XP_007873718.1,NP_593656.1,NP_593656.1,NP_593656.1,NP_593656.1
XP_007875378.1,CCG83698.1,CCG83698.1,CCG83698.1,CCG83698.1
XP_007871882.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_007872324.1,NP_001342872.1,NP_001342872.1,NP_001342872.1,NP_001342872.1
XP_007872506.1,NP_596134.1,NP_596134.1,NP_596134.1,NP_596134.1
XP_007873013.1,NP_594407.1,NP_594407.1,NP_594407.1,NP_594407.1
XP_007873371.1,NP_588360.1,NP_588360.1,NP_588360.1,NP_588360.1
XP_007873830.1,NP_593771.1,NP_593771.1,NP_593771.1,NP_593771.1
XP_007874175.1,NP_594560.1,NP_594560.1,NP_594560.1,NP_594560.1
XP_007874254.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_007872272.1,NP_595432.1,NP_595432.1,NP_595432.1,NP_595432.1
XP_007872009.1,NP_009729.1,NP_009729.1,NP_009729.1,NP_009729.1
XP_007872760.1,NP_011931.2,NP_011931.2,NP_011931.2,NP_011931.2
XP_007872855.1,NP_116644.1,NP_116644.1,NP_116644.1,NP_116644.1
XP_007872959.1,NP_594086.1,NP_594086.1,NP_594086.1,NP_594086.1
XP_007873747.1,CCG84773.1,CCG84773.1,CCG84773.1,CCG84773.1
XP_007874674.1,CCG85181.1,CCG85181.1,CCG85181.1,CCG85181.1
XP_007871930.1,NP_594488.1,NP_594488.1,NP_594488.1,NP_594488.1
XP_007872080.1,NP_588450.1,NP_588450.1,NP_588450.1,NP_588450.1
XP_007872564.1,NP_593666.1,NP_593666.1,NP_593666.1,NP_593666.1
XP_007873025.1,NP_013019.1,NP_013019.1,NP_013019.1,NP_013019.1
XP_007873280.1,NP_014996.3,NP_014996.3,NP_014996.3,NP_014996.3
XP_007873997.1,NP_596419.1,NP_596419.1,NP_596419.1,NP_596419.1
XP_007874046.1,NP_595178.1,NP_595178.1,NP_595178.1,NP_595178.1
XP_007875403.1,NP_001342859.1,NP_001342859.1,NP_001342859.1,NP_001342859.1
XP_007875489.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_007872047.1,NP_010057.1,NP_010057.1,NP_010057.1,NP_010057.1
XP_007872742.1,CCG84773.1,CCG84773.1,CCG84773.1,CCG84773.1
XP_007873756.1,NP_001018764.1,NP_001018764.1,NP_001018764.1,NP_001018764.1
XP_007873777.1,NP_595507.1,NP_595507.1,NP_595507.1,NP_595507.1
XP_007875638.1,NP_593209.1,NP_593209.1,NP_593209.1,NP_593209.1
XP_007872907.1,NP_012795.1,NP_012795.1,NP_012795.1,NP_012795.1
XP_007873019.1,NP_588152.1,NP_588152.1,NP_588152.1,NP_588152.1
XP_007875007.1,NP_593008.1,NP_593008.1,NP_593008.1,NP_593008.1
XP_007872901.1,NP_596819.1,NP_596819.1,NP_596819.1,NP_596819.1
XP_007874461.1,NP_593300.1,NP_593300.1,NP_593300.1,NP_593300.1
XP_007875014.1,NP_012424.1,NP_012424.1,NP_012424.1,NP_012424.1
XP_007875615.1,NP_593686.1,NP_593686.1,NP_593686.1,NP_593686.1
XP_007872175.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_007872777.1,NP_588387.1,NP_588387.1,NP_588387.1,NP_588387.1
XP_007873489.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_007874380.1,NP_595834.3,NP_595834.3,NP_595834.3,NP_595834.3
XP_007875648.1,NP_001343019.1,NP_001343019.1,NP_001343019.1,NP_001343019.1
XP_007874099.1,NP_593208.1,NP_593208.1,NP_593208.1,NP_593208.1
XP_007875149.1,NP_012478.3,NP_012478.3,NP_012478.3,NP_012478.3
XP_019613291.1,NP_011416.3,NP_011416.3,NP_011416.3,NP_011416.3
XP_007873414.1,NP_015343.1,NP_015343.1,NP_015343.1,NP_015343.1
XP_007873440.1,NP_593424.1,NP_593424.1,NP_593424.1,NP_593424.1
XP_007873594.1,NP_587868.1,NP_587868.1,NP_587868.1,NP_587868.1
XP_007873743.1,NP_592979.2,NP_592979.2,NP_592979.2,NP_592979.2
XP_007873801.1,NP_009533.1,NP_009533.1,NP_009533.1,NP_009533.1
XP_007874734.1,NP_587735.1,NP_587735.1,NP_587735.1,NP_587735.1
XP_007873155.1,NP_593054.1,NP_593054.1,NP_593054.1,NP_593054.1
XP_007875483.1,CCG83135.1,CCG83135.1,CCG83135.1,CCG83135.1
XP_007871937.1,NP_594919.1,NP_594919.1,NP_594919.1,NP_594919.1
XP_007873303.1,NP_012520.1,NP_012520.1,NP_012520.1,NP_012520.1
XP_007875524.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875074.1,NP_001342860.1,NP_001342860.1,NP_001342860.1,NP_001342860.1
XP_007875265.1,NP_014011.1,NP_014011.1,NP_014011.1,NP_014011.1
XP_007872810.1,NP_595678.1,NP_595678.1,NP_595678.1,NP_595678.1
XP_007873726.1,NP_594451.2,NP_594451.2,NP_594451.2,NP_594451.2
XP_007874116.1,NP_596656.1,NP_596656.1,NP_596656.1,NP_596656.1
XP_007874119.1,NP_596728.1,NP_596728.1,NP_596728.1,NP_596728.1
XP_007875677.1,NP_596635.1,NP_596635.1,NP_596635.1,NP_596635.1
XP_007873014.1,NP_595305.1,NP_595305.1,NP_595305.1,NP_595305.1
XP_007874837.1,NP_595406.1,NP_595406.1,NP_595406.1,NP_595406.1
XP_007875516.1,NP_594554.1,NP_594554.1,NP_594554.1,NP_594554.1
XP_007872800.1,NP_009534.1,NP_009534.1,NP_009534.1,NP_009534.1
XP_007873674.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_007874017.1,NP_594502.2,NP_594502.2,NP_594502.2,NP_594502.2
XP_007874977.1,NP_594651.2,NP_594651.2,NP_594651.2,NP_594651.2
XP_007875147.1,NP_596092.1,NP_596092.1,NP_596092.1,NP_596092.1
XP_007874902.1,NP_594139.2,NP_594139.2,NP_594139.2,NP_594139.2
XP_007875668.1,NP_588010.1,NP_588010.1,NP_588010.1,NP_588010.1
XP_007873195.1,NP_010415.1,NP_010415.1,NP_010415.1,NP_010415.1
XP_007874136.1,NP_013274.1,NP_013274.1,NP_013274.1,NP_013274.1
XP_007875476.1,NP_592931.1,NP_592931.1,NP_592931.1,NP_592931.1
XP_019613285.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007872263.1,NP_596441.2,NP_596441.2,NP_596441.2,NP_596441.2
XP_007873028.1,NP_596111.1,NP_596111.1,NP_596111.1,NP_596111.1
XP_007873039.1,NP_596405.1,NP_596405.1,NP_596405.1,NP_596405.1
XP_007873189.1,NP_001342750.2,NP_001342750.2,NP_001342750.2,NP_001342750.2
XP_007871976.1,NP_596014.1,NP_596014.1,NP_596014.1,NP_596014.1
XP_007872314.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_007874197.1,NP_594821.1,NP_594821.1,NP_594821.1,NP_594821.1
XP_007874330.1,NP_009781.3,NP_009781.3,NP_009781.3,NP_009781.3
XP_007875482.1,NP_013023.3,NP_013023.3,NP_013023.3,NP_013023.3
XP_007872948.1,NP_595979.1,NP_595979.1,NP_595979.1,NP_595979.1
XP_007875584.1,NP_588283.1,NP_588283.1,NP_588283.1,NP_588283.1
XP_007873987.1,NP_595327.1,NP_595327.1,NP_595327.1,NP_595327.1
XP_007875542.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007873599.1,NP_013537.1,NP_013537.1,NP_013537.1,NP_013537.1
XP_007874366.1,NP_001342797.1,NP_001342797.1,NP_001342797.1,NP_001342797.1
XP_007875520.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875521.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875627.1,NP_596528.1,NP_596528.1,NP_596528.1,NP_596528.1
XP_007872309.1,NP_001342754.1,NP_001342754.1,NP_001342754.1,NP_001342754.1
XP_007872326.1,NP_596573.1,NP_596573.1,NP_596573.1,NP_596573.1
XP_007872820.1,NP_596523.1,NP_596523.1,NP_596523.1,NP_596523.1
XP_007875646.1,NP_010856.1,NP_010856.1,NP_010856.1,NP_010856.1
XP_007874071.1,CCG82281.1,CCG82281.1,CCG82281.1,CCG82281.1
XP_007872521.1,NP_596301.1,NP_596301.1,NP_596301.1,NP_596301.1
XP_007875026.1,NP_595369.1,NP_595369.1,NP_595369.1,NP_595369.1
XP_007872468.1,NP_011455.1,NP_011455.1,NP_011455.1,NP_011455.1
XP_007874240.1,NP_595658.1,NP_595658.1,NP_595658.1,NP_595658.1
XP_007874387.1,NP_593093.1,NP_593093.1,NP_593093.1,NP_593093.1
XP_007875166.1,CCG80736.1,CCG80736.1,CCG80736.1,CCG80736.1
XP_007873537.1,NP_593032.1,NP_593032.1,NP_593032.1,NP_593032.1
XP_007872029.1,NP_595396.1,NP_595396.1,NP_595396.1,NP_595396.1
XP_007873318.1,NP_013642.1,NP_013642.1,NP_013642.1,NP_013642.1
XP_007873576.1,NP_010505.3,NP_010505.3,NP_010505.3,NP_010505.3
XP_007873142.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_007875387.1,NP_587929.1,NP_587929.1,NP_587929.1,NP_587929.1
XP_007872096.1,NP_592884.1,NP_592884.1,NP_592884.1,NP_592884.1
XP_007872964.1,NP_594807.1,NP_594807.1,NP_594807.1,NP_594807.1
XP_007874450.1,NP_595702.1,NP_595702.1,NP_595702.1,NP_595702.1
XP_007875563.1,NP_593122.1,NP_593122.1,NP_593122.1,NP_593122.1
XP_007872879.1,NP_593151.1,NP_593151.1,NP_593151.1,NP_593151.1
XP_007873386.1,CCG82414.1,CCG82414.1,CCG82414.1,CCG82414.1
XP_007875121.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_007871952.1,NP_010138.1,NP_010138.1,NP_010138.1,NP_010138.1
XP_007872465.1,NP_014029.1,NP_014029.1,NP_014029.1,NP_014029.1
XP_007874183.1,NP_014069.1,NP_014069.1,NP_014069.1,NP_014069.1
XP_007874797.1,NP_593029.1,NP_593029.1,NP_593029.1,NP_593029.1
XP_007875025.1,NP_013298.1,NP_013298.1,NP_013298.1,NP_013298.1
XP_007875244.1,NP_013447.1,NP_013447.1,NP_013447.1,NP_013447.1
XP_007872238.1,NP_596287.1,NP_596287.1,NP_596287.1,NP_596287.1
XP_007872872.1,NP_595094.1,NP_595094.1,NP_595094.1,NP_595094.1
XP_007873097.1,NP_587871.1,NP_587871.1,NP_587871.1,NP_587871.1
XP_007873183.1,NP_013378.1,NP_013378.1,NP_013378.1,NP_013378.1
XP_007874780.1,NP_593077.1,NP_593077.1,NP_593077.1,NP_593077.1
XP_007874873.1,NP_593231.2,NP_593231.2,NP_593231.2,NP_593231.2
XP_007874906.1,NP_594872.1,NP_594872.1,NP_594872.1,NP_594872.1
XP_007875416.1,NP_596814.1,NP_596814.1,NP_596814.1,NP_596814.1
XP_007875426.1,NP_596702.1,NP_596702.1,NP_596702.1,NP_596702.1
XP_007872355.1,NP_593305.1,NP_593305.1,NP_593305.1,NP_593305.1
XP_007872969.1,NP_588068.3,NP_588068.3,NP_588068.3,NP_588068.3
XP_007874181.1,NP_587751.1,NP_587751.1,NP_587751.1,NP_587751.1
XP_007875127.1,NP_010610.3,NP_010610.3,NP_010610.3,NP_010610.3
XP_007872117.1,NP_592992.1,NP_592992.1,NP_592992.1,NP_592992.1
XP_007872694.1,NP_593161.1,NP_593161.1,NP_593161.1,NP_593161.1
XP_007872998.1,NP_595910.1,NP_595910.1,NP_595910.1,NP_595910.1
XP_007875514.1,NP_010746.1,NP_010746.1,NP_010746.1,NP_010746.1
XP_007872399.1,CCG80821.1,CCG80821.1,CCG80821.1,CCG80821.1
XP_007873593.1,NP_594453.1,NP_594453.1,NP_594453.1,NP_594453.1
XP_007874470.1,NP_001342727.1,NP_001342727.1,NP_001342727.1,NP_001342727.1
XP_007874487.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_007874559.1,NP_595743.2,NP_595743.2,NP_595743.2,NP_595743.2
XP_007875052.1,NP_594223.2,NP_594223.2,NP_594223.2,NP_594223.2
XP_007875684.1,NP_594449.2,NP_594449.2,NP_594449.2,NP_594449.2
XP_007872116.1,NP_001342972.1,NP_001342972.1,NP_001342972.1,NP_001342972.1
XP_007872675.1,NP_594312.1,NP_594312.1,NP_594312.1,NP_594312.1
XP_007875102.1,NP_594623.1,NP_594623.1,NP_594623.1,NP_594623.1
XP_007873326.1,NP_595922.2,NP_595922.2,NP_595922.2,NP_595922.2
XP_007875380.1,CCG84554.1,CCG84554.1,CCG84554.1,CCG84554.1
XP_007872483.1,NP_594450.1,NP_594450.1,NP_594450.1,NP_594450.1
XP_007873276.1,NP_594388.1,NP_594388.1,NP_594388.1,NP_594388.1
XP_007874247.2,NP_010922.1,NP_010922.1,NP_010922.1,NP_010922.1
XP_007874921.1,NP_593065.1,NP_593065.1,NP_593065.1,NP_593065.1
XP_007871903.1,NP_596024.2,NP_596024.2,NP_596024.2,NP_596024.2
XP_007872832.1,NP_587983.3,NP_587983.3,NP_587983.3,NP_587983.3
XP_007875162.1,NP_596440.1,NP_596440.1,NP_596440.1,NP_596440.1
XP_007872619.1,CCG82926.1,CCG82926.1,CCG82926.1,CCG82926.1
XP_007872825.1,NP_001342866.1,NP_001342866.1,NP_001342866.1,NP_001342866.1
XP_007873469.1,NP_015413.1,NP_015413.1,NP_015413.1,NP_015413.1
XP_007874442.1,NP_012889.3,NP_012889.3,NP_012889.3,NP_012889.3
XP_007873640.1,NP_001342749.1,NP_001342749.1,NP_001342749.1,NP_001342749.1
XP_007874329.1,NP_593072.1,NP_593072.1,NP_593072.1,NP_593072.1
XP_007874759.1,NP_593057.1,NP_593057.1,NP_593057.1,NP_593057.1
XP_007875438.1,NP_594664.1,NP_594664.1,NP_594664.1,NP_594664.1
XP_007872258.1,NP_014427.1,NP_014427.1,NP_014427.1,NP_014427.1
XP_007872716.1,NP_001342771.1,NP_001342771.1,NP_001342771.1,NP_001342771.1
XP_007872980.1,NP_592990.1,NP_592990.1,NP_592990.1,NP_592990.1
XP_007873252.1,NP_588063.1,NP_588063.1,NP_588063.1,NP_588063.1
XP_007873272.1,NP_013747.1,NP_013747.1,NP_013747.1,NP_013747.1
XP_007875626.1,NP_596530.1,NP_596530.1,NP_596530.1,NP_596530.1
XP_007875688.1,NP_587823.2,NP_587823.2,NP_587823.2,NP_587823.2
XP_007873245.1,NP_594170.1,NP_594170.1,NP_594170.1,NP_594170.1
XP_007873291.1,NP_595368.1,NP_595368.1,NP_595368.1,NP_595368.1
XP_007872791.1,NP_595671.1,NP_595671.1,NP_595671.1,NP_595671.1
XP_007873379.1,NP_595735.1,NP_595735.1,NP_595735.1,NP_595735.1
XP_007874133.1,NP_593207.1,NP_593207.1,NP_593207.1,NP_593207.1
XP_007874830.1,NP_593176.1,NP_593176.1,NP_593176.1,NP_593176.1
XP_007875628.1,CCG83245.1,CCG83245.1,CCG83245.1,CCG83245.1
XP_007873889.1,CCG84103.1,CCG84103.1,CCG84103.1,CCG84103.1
XP_007874297.1,NP_014992.3,NP_014992.3,NP_014992.3,NP_014992.3
XP_007875296.1,NP_010125.1,NP_010125.1,NP_010125.1,NP_010125.1
XP_007871899.1,NP_014689.1,NP_014689.1,NP_014689.1,NP_014689.1
XP_007872390.1,NP_595845.1,NP_595845.1,NP_595845.1,NP_595845.1
XP_007872828.1,NP_010430.1,NP_010430.1,NP_010430.1,NP_010430.1
XP_007873762.1,NP_595920.1,NP_595920.1,NP_595920.1,NP_595920.1
XP_007873557.1,NP_594454.1,NP_594454.1,NP_594454.1,NP_594454.1
XP_007873821.1,NP_596425.1,NP_596425.1,NP_596425.1,NP_596425.1
XP_007874097.1,NP_595294.1,NP_595294.1,NP_595294.1,NP_595294.1
XP_007872837.1,NP_011418.1,NP_011418.1,NP_011418.1,NP_011418.1
XP_007874592.1,NP_596600.1,NP_596600.1,NP_596600.1,NP_596600.1
XP_007874422.1,CCG83519.1,CCG83519.1,CCG83519.1,CCG83519.1
XP_007872512.1,NP_592921.1,NP_592921.1,NP_592921.1,NP_592921.1
XP_007872599.1,NP_009923.2,NP_009923.2,NP_009923.2,NP_009923.2
XP_007874656.1,NP_588384.1,NP_588384.1,NP_588384.1,NP_588384.1
XP_007875159.1,NP_009743.3,NP_009743.3,NP_009743.3,NP_009743.3
XP_007872376.1,NP_015061.1,NP_015061.1,NP_015061.1,NP_015061.1
XP_007873368.1,NP_593368.1,NP_593368.1,NP_593368.1,NP_593368.1
XP_007875230.1,NP_116635.1,NP_116635.1,NP_116635.1,NP_116635.1
XP_007875580.1,NP_594078.1,NP_594078.1,NP_594078.1,NP_594078.1
XP_007872974.1,NP_014180.1,NP_014180.1,NP_014180.1,NP_014180.1
XP_007873100.1,NP_596634.1,NP_596634.1,NP_596634.1,NP_596634.1
XP_007874425.1,NP_594425.1,NP_594425.1,NP_594425.1,NP_594425.1
XP_007875686.1,NP_594425.1,NP_594425.1,NP_594425.1,NP_594425.1
XP_007872095.1,NP_594599.1,NP_594599.1,NP_594599.1,NP_594599.1
XP_007872099.1,NP_596790.1,NP_596790.1,NP_596790.1,NP_596790.1
XP_007874760.1,CCG84442.1,CCG84442.1,CCG84442.1,CCG84442.1
XP_007875209.1,NP_592871.1,NP_592871.1,NP_592871.1,NP_592871.1
XP_007871858.1,NP_593344.2,NP_593344.2,NP_593344.2,NP_593344.2
XP_007874654.1,NP_001342792.1,NP_001342792.1,NP_001342792.1,NP_001342792.1
XP_007871904.1,NP_594942.1,NP_594942.1,NP_594942.1,NP_594942.1
XP_007872384.1,NP_595848.1,NP_595848.1,NP_595848.1,NP_595848.1
XP_007874368.1,NP_592866.1,NP_592866.1,NP_592866.1,NP_592866.1
XP_007872514.1,NP_596129.1,NP_596129.1,NP_596129.1,NP_596129.1
XP_007873951.1,CCG83274.1,CCG83274.1,CCG83274.1,CCG83274.1
XP_007874182.1,NP_587762.2,NP_587762.2,NP_587762.2,NP_587762.2
XP_007872887.1,NP_010022.1,NP_010022.1,NP_010022.1,NP_010022.1
XP_007873811.1,NP_595197.1,NP_595197.1,NP_595197.1,NP_595197.1
XP_007875021.1,NP_013133.1,NP_013133.1,NP_013133.1,NP_013133.1
XP_007875204.1,NP_594716.1,NP_594716.1,NP_594716.1,NP_594716.1
XP_007875436.1,NP_594715.1,NP_594715.1,NP_594715.1,NP_594715.1
XP_007874943.1,NP_596779.1,NP_596779.1,NP_596779.1,NP_596779.1
XP_007875326.1,NP_594205.1,NP_594205.1,NP_594205.1,NP_594205.1
XP_007875348.1,NP_596324.1,NP_596324.1,NP_596324.1,NP_596324.1
XP_007872866.1,NP_011772.3,NP_011772.3,NP_011772.3,NP_011772.3
XP_007874350.1,NP_596270.1,NP_596270.1,NP_596270.1,NP_596270.1
XP_007872319.1,NP_013164.1,NP_013164.1,NP_013164.1,NP_013164.1
XP_007872873.1,CCG84127.1,CCG84127.1,CCG84127.1,CCG84127.1
XP_007874040.1,NP_594425.1,NP_594425.1,NP_594425.1,NP_594425.1
XP_007875454.1,NP_595795.1,NP_595795.1,NP_595795.1,NP_595795.1
XP_007872071.1,NP_596485.1,NP_596485.1,NP_596485.1,NP_596485.1
XP_007873657.1,NP_593504.1,NP_593504.1,NP_593504.1,NP_593504.1
XP_007874480.1,NP_588130.1,NP_588130.1,NP_588130.1,NP_588130.1
XP_007872107.1,NP_593434.1,NP_593434.1,NP_593434.1,NP_593434.1
XP_007872847.1,NP_594600.1,NP_594600.1,NP_594600.1,NP_594600.1
XP_007873767.1,NP_588396.1,NP_588396.1,NP_588396.1,NP_588396.1
XP_007874910.1,NP_011009.1,NP_011009.1,NP_011009.1,NP_011009.1
XP_007875647.1,NP_001342959.1,NP_001342959.1,NP_001342959.1,NP_001342959.1
XP_007872043.1,CCG81353.1,CCG81353.1,CCG81353.1,CCG81353.1
XP_007872167.1,NP_593844.1,NP_593844.1,NP_593844.1,NP_593844.1
XP_007873182.1,NP_010674.3,NP_010674.3,NP_010674.3,NP_010674.3
XP_007873846.1,NP_592975.1,NP_592975.1,NP_592975.1,NP_592975.1
XP_007875111.1,NP_014172.1,NP_014172.1,NP_014172.1,NP_014172.1
XP_007875474.1,CCG81181.1,CCG81181.1,CCG81181.1,CCG81181.1
XP_007872787.1,NP_594034.2,NP_594034.2,NP_594034.2,NP_594034.2
XP_007874655.1,NP_596413.1,NP_596413.1,NP_596413.1,NP_596413.1
XP_007874713.1,CCG81940.1,CCG81940.1,CCG81940.1,CCG81940.1
XP_007874895.1,NP_594143.1,NP_594143.1,NP_594143.1,NP_594143.1
XP_007873886.1,NP_009822.4,NP_009822.4,NP_009822.4,NP_009822.4
XP_007875063.1,NP_001342812.1,NP_001342812.1,NP_001342812.1,NP_001342812.1
XP_007872074.1,NP_011344.1,NP_011344.1,NP_011344.1,NP_011344.1
XP_007872821.1,NP_595543.1,NP_595543.1,NP_595543.1,NP_595543.1
XP_007873092.1,NP_588052.1,NP_588052.1,NP_596495.1,NP_588052.1
XP_007873140.1,CCG82596.1,CCG82596.1,CCG82596.1,CCG82596.1
XP_007874105.1,NP_010921.1,NP_010921.1,NP_010921.1,NP_010921.1
XP_007874172.1,NP_596740.1,NP_596740.1,NP_596740.1,NP_596740.1
XP_007875352.1,NP_596328.1,NP_596328.1,NP_596328.1,NP_596328.1
XP_007873584.1,NP_011455.1,NP_011455.1,NP_011455.1,NP_011455.1
XP_007875164.1,NP_595450.2,NP_595450.2,NP_595450.2,NP_595450.2
XP_007875473.1,NP_009983.1,NP_009983.1,NP_009983.1,NP_009983.1
XP_007872038.1,NP_593648.2,NP_593648.2,NP_593648.2,NP_593648.2
XP_007872160.1,NP_009696.2,NP_009696.2,NP_009696.2,NP_009696.2
XP_007872880.1,NP_001417942.1,NP_001417942.1,NP_001417942.1,NP_001417942.1
XP_007874952.1,NP_594630.1,NP_594630.1,NP_594630.1,NP_594630.1
XP_007874530.1,NP_593144.1,NP_593144.1,NP_593144.1,NP_593144.1
XP_007875472.2,NP_594637.1,NP_594637.1,NP_594637.1,NP_594637.1
XP_007875601.1,NP_594745.2,NP_594745.2,NP_594745.2,NP_594745.2
XP_007872500.1,NP_014230.1,NP_014230.1,NP_014230.1,NP_014230.1
XP_007872937.1,NP_596228.1,NP_596228.1,NP_596228.1,NP_596228.1
XP_007872939.1,NP_001342792.1,NP_001342792.1,NP_001342792.1,NP_001342792.1
XP_007873204.1,NP_593033.1,NP_593033.1,NP_593033.1,NP_593033.1
XP_007873625.1,NP_596832.1,NP_596832.1,NP_596832.1,NP_596832.1
XP_007873661.1,CCG83651.1,CCG83651.1,CCG83651.1,CCG83651.1
XP_007874001.1,NP_592834.1,NP_592834.1,NP_592834.1,NP_592834.1
XP_007874056.1,NP_015174.1,NP_015174.1,NP_015174.1,NP_015174.1
XP_007874538.1,NP_588309.1,NP_588309.1,NP_588309.1,NP_588309.1
XP_007874739.1,NP_587774.1,NP_587774.1,NP_587774.1,NP_587774.1
XP_007875574.1,NP_593521.1,NP_593521.1,NP_593521.1,NP_593521.1
XP_019613296.1,NP_596862.1,NP_596862.1,NP_595028.1,NP_595028.1
XP_019613390.1,NP_014160.2,NP_014160.2,NP_014160.2,NP_014160.2
XP_007872981.1,NP_010811.1,NP_010811.1,NP_010811.1,NP_010811.1
XP_007873438.1,NP_595337.1,NP_595337.1,NP_595337.1,NP_595337.1
XP_007873712.1,NP_595695.1,NP_595695.1,NP_595695.1,NP_595695.1
XP_007872603.1,NP_596450.1,NP_596450.1,NP_596450.1,NP_596450.1
XP_007872818.1,NP_595735.1,NP_595735.1,NP_595735.1,NP_595735.1
XP_007873555.1,NP_596572.1,NP_596572.1,NP_596572.1,NP_596572.1
XP_007874126.1,NP_593165.1,NP_593165.1,NP_593165.1,NP_593165.1
XP_007874742.1,NP_001342792.1,NP_001342792.1,NP_001342792.1,NP_001342792.1
XP_007875071.1,NP_596087.1,NP_596087.1,NP_596087.1,NP_596087.1
XP_007872197.1,NP_595975.1,NP_595975.1,NP_595975.1,NP_595975.1
XP_007872519.1,NP_595616.1,NP_595616.1,NP_595616.1,NP_595616.1
XP_007872692.1,NP_594671.1,NP_594671.1,NP_594671.1,NP_594671.1
XP_007871981.1,NP_596744.1,NP_596744.1,NP_596744.1,NP_596744.1
XP_007873530.1,NP_594874.1,NP_594874.1,NP_594874.1,NP_594874.1
XP_007875153.1,NP_014451.1,NP_014451.1,NP_014451.1,NP_014451.1
XP_007871949.1,NP_592966.1,NP_592966.1,NP_592966.1,NP_592966.1
XP_007871998.1,NP_595889.1,NP_595889.1,NP_595889.1,NP_595889.1
XP_007872510.1,NP_588339.1,NP_588339.1,NP_588339.1,NP_588339.1
XP_007872226.1,NP_595282.2,NP_595282.2,NP_595282.2,NP_595282.2
XP_007872609.1,CCG84383.1,CCG84383.1,CCG84383.1,CCG84383.1
XP_007872961.1,NP_592882.1,NP_592882.1,NP_592882.1,NP_592882.1
XP_007873082.1,NP_595101.1,NP_595101.1,NP_595101.1,NP_595101.1
XP_007873722.1,NP_595739.1,NP_595739.1,NP_595739.1,NP_595739.1
XP_007875303.1,NP_009953.1,NP_009953.1,NP_009953.1,NP_009953.1
XP_007871867.1,NP_596716.1,NP_596716.1,NP_596716.1,NP_596716.1
XP_007873673.1,NP_010334.1,NP_010334.1,NP_010334.1,NP_010334.1
XP_007873976.1,NP_594901.1,NP_594901.1,NP_594901.1,NP_594901.1
XP_007874696.1,NP_587817.1,NP_587817.1,NP_587817.1,NP_587817.1
XP_007873793.1,NP_593047.1,NP_593047.1,NP_593047.1,NP_593047.1
XP_007874427.1,NP_594064.1,NP_594064.1,NP_594064.1,NP_594064.1
XP_007873940.1,NP_587824.1,NP_587824.1,NP_587824.1,NP_587824.1
XP_007875254.1,NP_587755.1,NP_587755.1,NP_587755.1,NP_587755.1
XP_007871909.1,NP_012612.3,NP_012612.3,NP_012612.3,NP_012612.3
XP_007872277.1,NP_596207.1,NP_596207.1,NP_596207.1,NP_596207.1
XP_007872665.1,NP_594064.1,NP_594064.1,NP_594064.1,NP_594064.1
XP_007872990.1,NP_013783.1,NP_013783.1,NP_013783.1,NP_013783.1
XP_007873077.1,NP_595537.2,NP_595537.2,NP_595537.2,NP_595537.2
XP_007873151.1,NP_593789.1,NP_593789.1,NP_593789.1,NP_593789.1
XP_007873572.1,NP_593525.1,NP_593525.1,NP_593525.1,NP_593525.1
XP_019613379.1,NP_587899.1,NP_587899.1,NP_587899.1,NP_587899.1
XP_007874287.1,NP_595575.1,NP_595575.1,NP_595575.1,NP_595575.1
XP_007874573.1,NP_594640.1,NP_594640.1,NP_594640.1,NP_594640.1
XP_007871920.1,NP_593412.1,NP_593412.1,NP_593412.1,NP_593412.1
XP_007872268.1,NP_595401.2,NP_595401.2,NP_595401.2,NP_595401.2
XP_007872404.1,NP_009464.2,NP_009464.2,NP_009464.2,NP_009464.2
