,bfs,bts,graph,faiss
XP_007873746.1,NP_592982.1,NP_592982.1,NP_592982.1,NP_592982.1
XP_007872664.1,NP_595936.2,NP_595936.2,NP_595936.2,NP_595936.2
XP_007872853.1,NP_593522.2,NP_593522.2,NP_593522.2,NP_593522.2
XP_007872871.1,NP_596521.1,NP_596521.1,NP_596521.1,NP_596521.1
XP_007875236.1,NP_593498.1,NP_593498.1,NP_593498.1,NP_593498.1
XP_007875466.1,NP_588225.1,NP_588225.1,NP_588225.1,NP_588225.1
XP_007872158.1,NP_001342837.1,NP_001342837.1,NP_001342837.1,NP_001342837.1
XP_007872357.1,NP_588275.1,NP_588275.1,NP_588275.1,NP_588275.1
XP_007872049.1,NP_593057.1,NP_593057.1,NP_593057.1,NP_593057.1
XP_007873899.1,NP_595087.2,NP_595087.2,NP_595087.2,NP_595087.2
XP_007873950.1,NP_593748.1,NP_593748.1,NP_593748.1,NP_593748.1
XP_007874686.1,NP_588033.1,NP_588033.1,NP_588033.1,NP_588033.1
XP_007873031.1,NP_596114.1,NP_596114.1,NP_596114.1,NP_596114.1
XP_007873918.1,NP_587700.1,NP_587700.1,NP_587700.1,NP_587700.1
XP_007874327.1,NP_596464.1,NP_596464.1,NP_596464.1,NP_596464.1
XP_007874930.1,NP_594086.1,NP_594086.1,NP_594086.1,NP_594086.1
XP_007875531.1,NP_587977.2,NP_587977.2,NP_587977.2,NP_587977.2
XP_007874023.1,NP_595266.2,NP_595266.2,NP_595266.2,NP_595266.2
XP_007874720.1,NP_001342854.1,NP_001342854.1,NP_001342854.1,NP_001342854.1
XP_007874888.1,NP_587765.1,NP_587765.1,NP_587765.1,NP_587765.1
XP_007874219.1,NP_596426.1,NP_596426.1,NP_596426.1,NP_596426.1
XP_007875400.1,NP_588348.1,NP_588348.1,NP_588348.1,NP_588348.1
XP_007872387.1,NP_587769.1,NP_587769.1,NP_587769.1,NP_587769.1
XP_007874793.1,NP_596047.1,NP_596047.1,NP_596047.1,NP_596047.1
XP_007872035.1,NP_595681.1,NP_595681.1,NP_595681.1,NP_595681.1
XP_007873422.1,NP_588206.1,NP_588206.1,NP_588206.1,NP_588206.1
XP_007875632.1,NP_593502.1,NP_593502.1,NP_593502.1,NP_593502.1
XP_007872262.1,NP_596210.1,NP_596210.1,NP_596210.1,NP_596210.1
XP_007872479.1,NP_592848.1,NP_592848.1,NP_592848.1,NP_592848.1
XP_007874065.1,NP_001343034.1,NP_001343034.1,NP_001343034.1,NP_001343034.1
XP_007874463.1,NP_593301.1,NP_593301.1,NP_593301.1,NP_593301.1
XP_007875293.1,NP_594429.1,NP_594429.1,NP_594429.1,NP_594429.1
XP_007875320.1,NP_596050.1,NP_596050.1,NP_596050.1,NP_596050.1
XP_007875405.1,NP_593629.1,NP_593629.1,NP_593629.1,NP_593629.1
XP_007873141.1,NP_596761.1,NP_596761.1,NP_596761.1,NP_596761.1
XP_007873332.1,NP_596483.1,NP_596483.1,NP_596483.1,NP_596483.1
XP_007874382.1,NP_593012.1,NP_593012.1,NP_593012.1,NP_593012.1
XP_007873439.1,NP_593425.1,NP_593425.1,NP_593425.1,NP_593425.1
XP_007874645.1,NP_596131.1,NP_596131.1,NP_596131.1,NP_596131.1
XP_007874815.1,NP_593746.1,NP_593746.1,NP_593746.1,NP_593746.1
XP_007873515.1,NP_594025.2,NP_594025.2,NP_594025.2,NP_594025.2
XP_007873861.1,NP_593767.1,NP_593767.1,NP_593767.1,NP_593767.1
XP_007873895.1,NP_596289.1,NP_596289.1,NP_596289.1,NP_596289.1
XP_007875556.1,NP_593117.1,NP_593117.1,NP_593117.1,NP_593117.1
XP_019613283.1,NP_587725.1,NP_587725.1,NP_587725.1,NP_587725.1
XP_007875577.1,NP_001342751.1,NP_001342751.1,NP_001342751.1,NP_001342751.1
XP_007871938.1,NP_594918.1,NP_594918.1,NP_594918.1,NP_594918.1
XP_007872208.1,NP_588092.1,NP_588092.1,NP_588092.1,NP_588092.1
XP_007875138.1,NP_596096.1,NP_596096.1,NP_596096.1,NP_596096.1
XP_007872304.1,NP_595438.1,NP_595438.1,NP_595438.1,NP_595438.1
XP_007874763.1,NP_595266.2,NP_595266.2,NP_595266.2,NP_595266.2
XP_007872111.1,NP_588473.1,NP_588473.1,NP_588473.1,NP_588473.1
XP_007872193.1,NP_595939.1,NP_595939.1,NP_595939.1,NP_595939.1
XP_007873130.1,NP_596223.1,NP_596223.1,NP_596223.1,NP_596223.1
XP_007873654.1,NP_595202.1,NP_595202.1,NP_595202.1,NP_595202.1
XP_007874561.1,NP_592974.1,NP_592974.1,NP_592974.1,NP_592974.1
XP_007871958.1,NP_596582.1,NP_596582.1,NP_596582.1,NP_596582.1
XP_007872073.1,NP_587719.1,NP_587719.1,NP_587719.1,NP_587719.1
XP_007872709.1,NP_596059.1,NP_596059.1,NP_596059.1,NP_596059.1
XP_007873480.1,NP_593560.1,NP_593560.1,NP_593560.1,NP_593560.1
XP_007874073.1,NP_596107.1,NP_596107.1,NP_596107.1,NP_596107.1
XP_007874108.1,NP_596732.1,NP_596732.1,NP_596732.1,NP_596732.1
XP_007875676.1,NP_596435.1,NP_596435.1,NP_596435.1,NP_596435.1
XP_007872001.1,NP_594172.4,NP_594172.4,NP_594172.4,NP_594172.4
XP_007872806.1,NP_593368.1,NP_593368.1,NP_593368.1,NP_593368.1
XP_007875460.1,NP_587777.1,NP_587777.1,NP_587777.1,NP_587777.1
XP_007873508.1,NP_593016.1,NP_593016.1,NP_593016.1,NP_593016.1
XP_007874569.1,NP_596625.1,NP_596625.1,NP_596625.1,NP_596625.1
XP_007872833.1,NP_595996.1,NP_595996.1,NP_595996.1,NP_595996.1
XP_007873216.1,NP_596077.1,NP_596077.1,NP_596077.1,NP_596077.1
XP_007873715.1,NP_596594.1,NP_596594.1,NP_596594.1,NP_596594.1
XP_007874967.1,NP_001342933.1,NP_001342933.1,NP_001342933.1,NP_001342933.1
XP_007875224.1,NP_596421.1,NP_596421.1,NP_596421.1,NP_596421.1
XP_007875462.1,NP_596345.1,NP_596345.1,NP_596345.1,NP_596345.1
XP_007873059.1,NP_592910.3,NP_592910.3,NP_592910.3,NP_592910.3
XP_007874908.1,NP_593800.1,NP_593800.1,NP_593800.1,NP_593800.1
XP_007875101.1,NP_593382.1,NP_593382.1,NP_593382.1,NP_593382.1
XP_007875590.1,NP_595418.1,NP_595418.1,NP_595418.1,NP_595418.1
XP_007872689.1,NP_594268.1,NP_594268.1,NP_594268.1,NP_594268.1
XP_007872830.1,NP_595310.1,NP_595310.1,NP_595310.1,NP_595310.1
XP_007874859.1,NP_594627.3,NP_594627.3,NP_594627.3,NP_594627.3
XP_007875383.1,NP_596321.2,NP_596321.2,NP_596321.2,NP_596321.2
XP_007874455.1,NP_594077.1,NP_594077.1,NP_594077.1,NP_594077.1
XP_007874506.1,NP_588276.2,NP_588276.2,NP_588276.2,NP_588276.2
XP_007872805.1,NP_593748.1,NP_593748.1,NP_593748.1,NP_593748.1
XP_007874555.1,NP_594737.1,NP_594737.1,NP_594737.1,NP_594737.1
XP_007872179.1,NP_595945.1,NP_595945.1,NP_595945.1,NP_595945.1
XP_007873552.1,NP_595729.1,NP_595729.1,NP_595729.1,NP_595729.1
XP_007874617.1,NP_596527.1,NP_596527.1,NP_596527.1,NP_596527.1
XP_007875245.1,NP_594030.1,NP_594030.1,NP_594030.1,NP_594030.1
XP_007872347.1,NP_596626.1,NP_596626.1,NP_596626.1,NP_596626.1
XP_007875171.1,NP_596541.1,NP_596541.1,NP_596541.1,NP_596541.1
XP_007872715.1,NP_595092.1,NP_595092.1,NP_595092.1,NP_595092.1
XP_007875518.1,NP_001342971.1,NP_001342971.1,NP_001342971.1,NP_001342971.1
XP_007873053.1,NP_593137.1,NP_593137.1,NP_593137.1,NP_593137.1
XP_007874648.1,NP_593844.1,NP_593844.1,NP_593844.1,NP_593844.1
XP_007874700.1,NP_596366.1,NP_596366.1,NP_596366.1,NP_596366.1
XP_007875651.1,NP_593744.1,NP_593744.1,NP_593744.1,NP_593744.1
XP_007871999.1,NP_593906.1,NP_593906.1,NP_593906.1,NP_593906.1
XP_007873856.1,NP_596660.1,NP_596660.1,NP_596660.1,NP_596660.1
XP_007874245.1,NP_595186.1,NP_595186.1,NP_595186.1,NP_595186.1
XP_007874437.1,NP_588123.1,NP_588123.1,NP_588123.1,NP_588123.1
XP_007875239.1,NP_593497.1,NP_593497.1,NP_593497.1,NP_593497.1
XP_019613353.1,NP_593571.1,NP_593571.1,NP_587912.1,NP_593571.1
XP_007873417.1,NP_594564.1,NP_594564.1,NP_594564.1,NP_594564.1
XP_007874978.1,NP_001342768.1,NP_001342768.1,NP_001342768.1,NP_001342768.1
XP_007875613.1,NP_594733.2,NP_594733.2,NP_594733.2,NP_594733.2
XP_007872271.1,NP_001342810.1,NP_001342810.1,NP_001342810.1,NP_001342810.1
XP_007875075.1,NP_594293.2,NP_594293.2,NP_594293.2,NP_594293.2
XP_007873359.1,NP_596758.1,NP_596758.1,NP_596758.1,NP_596758.1
XP_007872123.1,NP_596321.2,NP_596321.2,NP_596321.2,NP_596321.2
XP_007872674.1,NP_001342939.1,NP_001342939.1,NP_001342939.1,NP_001342939.1
XP_007873110.1,NP_594442.1,NP_594442.1,NP_594442.1,NP_594442.1
XP_007873111.1,NP_594948.1,NP_594948.1,NP_594948.1,NP_594948.1
XP_007873800.1,NP_594789.2,NP_594789.2,NP_594789.2,NP_594789.2
XP_007874230.1,NP_595385.1,NP_595385.1,NP_595385.1,NP_595385.1
XP_007874819.1,NP_588531.1,NP_588531.1,NP_588531.1,NP_588531.1
XP_007874900.1,NP_588027.1,NP_588027.1,NP_588027.1,NP_588027.1
XP_007872940.1,NP_594572.1,NP_594572.1,NP_594572.1,NP_594572.1
XP_007873910.1,NP_594129.1,NP_594129.1,NP_594129.1,NP_594129.1
XP_007874599.1,NP_592894.1,NP_592894.1,NP_592894.1,NP_592894.1
XP_007875560.1,NP_593123.1,NP_593123.1,NP_593123.1,NP_593123.1
XP_007874081.1,NP_595957.1,NP_595957.1,NP_595957.1,NP_595957.1
XP_007873396.1,NP_595892.1,NP_595892.1,NP_595892.1,NP_595892.1
XP_007874606.1,NP_594609.1,NP_594609.1,NP_594609.1,NP_594609.1
XP_007874862.1,NP_595488.1,NP_595488.1,NP_595488.1,NP_595488.1
XP_007873050.1,NP_595149.1,NP_595149.1,NP_595149.1,NP_595149.1
XP_007873376.1,NP_588383.1,NP_588383.1,NP_588383.1,NP_588383.1
XP_007874750.1,NP_596376.1,NP_596376.1,NP_596376.1,NP_596376.1
XP_007872379.1,NP_588141.1,NP_588141.1,NP_588141.1,NP_588141.1
XP_007873271.1,NP_001342965.1,NP_001342965.1,NP_001342965.1,NP_001342965.1
XP_007874171.1,NP_596814.1,NP_596814.1,NP_596814.1,NP_596814.1
XP_007875685.1,NP_595398.1,NP_595398.1,NP_595398.1,NP_595398.1
XP_007873548.1,NP_593576.1,NP_593576.1,NP_593576.1,NP_593576.1
XP_007873163.1,NP_596764.1,NP_596764.1,NP_596764.1,NP_596764.1
XP_007873792.1,NP_593046.2,NP_593046.2,NP_593046.2,NP_593046.2
XP_007875404.1,NP_593054.1,NP_593054.1,NP_593054.1,NP_593054.1
XP_007875467.1,NP_592922.1,NP_592922.1,NP_592922.1,NP_592922.1
XP_007872394.1,NP_593368.1,NP_593368.1,NP_593368.1,NP_593368.1
XP_007873975.1,NP_588467.2,NP_588467.2,NP_588467.2,NP_588467.2
XP_007874155.1,NP_592975.1,NP_592975.1,NP_592975.1,NP_592975.1
XP_007872563.1,NP_588192.1,NP_588192.1,NP_588192.1,NP_588192.1
XP_007874052.1,NP_593078.1,NP_593078.1,NP_593078.1,NP_593078.1
XP_007872239.1,NP_595104.1,NP_595104.1,NP_595104.1,NP_595104.1
XP_007872711.1,NP_594451.2,NP_594451.2,NP_594451.2,NP_594451.2
XP_007872958.1,NP_594808.1,NP_594808.1,NP_594808.1,NP_594808.1
XP_007873286.1,NP_596050.1,NP_596050.1,NP_596050.1,NP_596050.1
XP_007874020.1,NP_594196.1,NP_594196.1,NP_594196.1,NP_594196.1
XP_007874252.1,NP_595362.1,NP_595362.1,NP_595362.1,NP_595362.1
XP_007874992.1,NP_596616.1,NP_596616.1,NP_596616.1,NP_596616.1
XP_007873813.1,NP_594272.1,NP_594272.1,NP_594272.1,NP_594272.1
XP_007874944.1,NP_593083.1,NP_593083.1,NP_593083.1,NP_593083.1
XP_007872553.1,NP_595812.1,NP_595812.1,NP_595812.1,NP_595812.1
XP_007873288.1,NP_595956.1,NP_595956.1,NP_595956.1,NP_595956.1
XP_007875471.1,NP_594635.1,NP_594635.1,NP_594635.1,NP_594635.1
XP_019613325.1,NP_588220.1,NP_588220.1,NP_588220.1,NP_588220.1
XP_007872203.1,NP_595293.1,NP_595293.1,NP_595293.1,NP_595293.1
XP_007873250.1,NP_593450.2,NP_593450.2,NP_593450.2,NP_593450.2
XP_007873399.1,NP_595761.1,NP_595761.1,NP_595761.1,NP_595761.1
XP_007873026.1,NP_594737.1,NP_594737.1,NP_594737.1,NP_594737.1
XP_007872929.1,NP_595858.1,NP_595858.1,NP_595858.1,NP_595858.1
XP_007874647.1,NP_593804.1,NP_593804.1,NP_593804.1,NP_593804.1
XP_007874861.1,NP_594625.1,NP_594625.1,NP_594625.1,NP_594625.1
XP_019613289.1,NP_593438.1,NP_593438.1,NP_593438.1,NP_593438.1
XP_007875312.1,NP_588406.1,NP_588406.1,NP_588406.1,NP_588406.1
XP_007873263.1,NP_596548.2,NP_596548.2,NP_596548.2,NP_596548.2
XP_007875172.1,NP_596543.1,NP_596543.1,NP_596543.1,NP_596543.1
XP_019613347.1,NP_592951.3,NP_592951.3,NP_592951.3,NP_592951.3
XP_007873169.1,NP_596079.1,NP_596079.1,NP_596079.1,NP_596079.1
XP_007874351.1,NP_594684.1,NP_594684.1,NP_594684.1,NP_594684.1
XP_007874834.1,NP_593254.1,NP_593254.1,NP_593254.1,NP_593254.1
XP_007875141.1,NP_001342709.1,NP_001342709.1,NP_001342709.1,NP_001342709.1
XP_007875458.1,NP_594335.2,NP_594335.2,NP_594335.2,NP_594335.2
XP_007875621.1,NP_001342907.1,NP_001342907.1,NP_001342907.1,NP_001342907.1
XP_007872927.1,NP_595238.1,NP_595238.1,NP_595238.1,NP_595238.1
XP_007873463.1,NP_588213.1,NP_588213.1,NP_588213.1,NP_588213.1
XP_007872919.1,NP_594862.1,NP_594862.1,NP_594862.1,NP_594862.1
XP_007874544.1,NP_001342719.1,NP_001342719.1,NP_001342719.1,NP_001342719.1
XP_007873178.1,NP_596791.1,NP_596791.1,NP_596791.1,NP_596791.1
XP_007873699.1,NP_593736.1,NP_593736.1,NP_593736.1,NP_593736.1
XP_007873718.1,NP_593656.1,NP_593656.1,NP_593656.1,NP_593656.1
XP_007875378.1,NP_593005.1,NP_593005.1,NP_593005.1,NP_593005.1
XP_007871882.1,NP_593005.1,NP_593005.1,NP_593005.1,NP_593005.1
XP_007872324.1,NP_001342872.1,NP_001342872.1,NP_001342872.1,NP_001342872.1
XP_007872506.1,NP_596134.1,NP_596134.1,NP_596134.1,NP_596134.1
XP_007873013.1,NP_594407.1,NP_594407.1,NP_594407.1,NP_594407.1
XP_007873371.1,NP_588360.1,NP_588360.1,NP_588360.1,NP_588360.1
XP_007873830.1,NP_593771.1,NP_593771.1,NP_593771.1,NP_593771.1
XP_007874175.1,NP_594560.1,NP_594560.1,NP_594560.1,NP_594560.1
XP_007874254.1,NP_593043.1,NP_593043.1,NP_593043.1,NP_593043.1
XP_007872272.1,NP_595432.1,NP_595432.1,NP_595432.1,NP_595432.1
XP_007872009.1,NP_595883.2,NP_595883.2,NP_595883.2,NP_595883.2
XP_007872760.1,NP_593369.2,NP_593369.2,NP_593369.2,NP_593369.2
XP_007872855.1,NP_593320.1,NP_593320.1,NP_593320.1,NP_593320.1
XP_007872959.1,NP_594086.1,NP_594086.1,NP_594086.1,NP_594086.1
XP_007873747.1,NP_595125.1,NP_595125.1,NP_595125.1,NP_595125.1
XP_007874674.1,NP_595671.1,NP_595671.1,NP_595671.1,NP_595671.1
XP_007871930.1,NP_594488.1,NP_594488.1,NP_594488.1,NP_594488.1
XP_007872080.1,NP_588450.1,NP_588450.1,NP_588450.1,NP_588450.1
XP_007872564.1,NP_593666.1,NP_593666.1,NP_593666.1,NP_593666.1
XP_007873025.1,NP_596417.1,NP_596417.1,NP_596417.1,NP_596417.1
XP_007873280.1,NP_594908.1,NP_594908.1,NP_594908.1,NP_594908.1
XP_007873997.1,NP_596419.1,NP_596419.1,NP_596419.1,NP_596419.1
XP_007874046.1,NP_595178.1,NP_595178.1,NP_595178.1,NP_595178.1
XP_007875403.1,NP_001342859.1,NP_001342859.1,NP_001342859.1,NP_001342859.1
XP_007875489.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_007872047.1,NP_587917.1,NP_587917.1,NP_587917.1,NP_587917.1
XP_007872742.1,NP_588352.1,NP_588352.1,NP_588352.1,NP_588352.1
XP_007873756.1,NP_001018764.1,NP_001018764.1,NP_001018764.1,NP_001018764.1
XP_007873777.1,NP_595507.1,NP_595507.1,NP_595507.1,NP_595507.1
XP_007875638.1,NP_593209.1,NP_593209.1,NP_593209.1,NP_593209.1
XP_007872907.1,NP_596153.1,NP_596153.1,NP_596153.1,NP_596153.1
XP_007873019.1,NP_588152.1,NP_588152.1,NP_588152.1,NP_588152.1
XP_007875007.1,NP_593008.1,NP_593008.1,NP_593008.1,NP_593008.1
XP_007872901.1,NP_596819.1,NP_596819.1,NP_596819.1,NP_596819.1
XP_007874461.1,NP_593300.1,NP_593300.1,NP_593300.1,NP_593300.1
XP_007875014.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_007875615.1,NP_593686.1,NP_593686.1,NP_593686.1,NP_593686.1
XP_007872175.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_007872777.1,NP_588387.1,NP_588387.1,NP_588387.1,NP_588387.1
XP_007873489.1,NP_593721.1,NP_593721.1,NP_593721.1,NP_593721.1
XP_007874380.1,NP_595834.3,NP_595834.3,NP_595834.3,NP_595834.3
XP_007875648.1,NP_001343019.1,NP_001343019.1,NP_001343019.1,NP_001343019.1
XP_007874099.1,NP_593208.1,NP_593208.1,NP_593208.1,NP_593208.1
XP_007875149.1,NP_593146.1,NP_593146.1,NP_593146.1,NP_593146.1
XP_019613291.1,NP_593948.1,NP_593948.1,NP_593948.1,NP_593948.1
XP_007873414.1,NP_596048.2,NP_596048.2,NP_596048.2,NP_596048.2
XP_007873440.1,NP_593424.1,NP_593424.1,NP_593424.1,NP_593424.1
XP_007873594.1,NP_587868.1,NP_587868.1,NP_587868.1,NP_587868.1
XP_007873743.1,NP_592979.2,NP_592979.2,NP_592979.2,NP_592979.2
XP_007873801.1,NP_596493.1,NP_596493.1,NP_596493.1,NP_596493.1
XP_007874734.1,NP_587735.1,NP_587735.1,NP_587735.1,NP_587735.1
XP_007873155.1,NP_593054.1,NP_593054.1,NP_593054.1,NP_593054.1
XP_007875483.1,NP_595155.1,NP_595155.1,NP_595155.1,NP_595155.1
XP_007871937.1,NP_594919.1,NP_594919.1,NP_594919.1,NP_594919.1
XP_007873303.1,NP_595810.1,NP_595810.1,NP_595810.1,NP_595810.1
XP_007875524.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875074.1,NP_001342860.1,NP_001342860.1,NP_001342860.1,NP_001342860.1
XP_007875265.1,NP_001342782.1,NP_001342782.1,NP_001342782.1,NP_001342782.1
XP_007872810.1,NP_595678.1,NP_595678.1,NP_595678.1,NP_595678.1
XP_007873726.1,NP_594451.2,NP_594451.2,NP_594451.2,NP_594451.2
XP_007874116.1,NP_596656.1,NP_596656.1,NP_596656.1,NP_596656.1
XP_007874119.1,NP_596728.1,NP_596728.1,NP_596728.1,NP_596728.1
XP_007875677.1,NP_596635.1,NP_596635.1,NP_596635.1,NP_596635.1
XP_007873014.1,NP_595305.1,NP_595305.1,NP_595305.1,NP_595305.1
XP_007874837.1,NP_595406.1,NP_595406.1,NP_595406.1,NP_595406.1
XP_007875516.1,NP_594554.1,NP_594554.1,NP_594554.1,NP_594554.1
XP_007872800.1,NP_595522.1,NP_595522.1,NP_595522.1,NP_595522.1
XP_007873674.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_007874017.1,NP_594502.2,NP_594502.2,NP_594502.2,NP_594502.2
XP_007874977.1,NP_594651.2,NP_594651.2,NP_594651.2,NP_594651.2
XP_007875147.1,NP_596092.1,NP_596092.1,NP_596092.1,NP_596092.1
XP_007874902.1,NP_594139.2,NP_594139.2,NP_594139.2,NP_594139.2
XP_007875668.1,NP_588010.1,NP_588010.1,NP_588010.1,NP_588010.1
XP_007873195.1,NP_594048.2,NP_594048.2,NP_594048.2,NP_594048.2
XP_007874136.1,NP_588275.1,NP_588275.1,NP_588275.1,NP_588275.1
XP_007875476.1,NP_592931.1,NP_592931.1,NP_592931.1,NP_592931.1
XP_019613285.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007872263.1,NP_596441.2,NP_596441.2,NP_596441.2,NP_596441.2
XP_007873028.1,NP_596111.1,NP_596111.1,NP_596111.1,NP_596111.1
XP_007873039.1,NP_596405.1,NP_596405.1,NP_596405.1,NP_596405.1
XP_007873189.1,NP_001342750.2,NP_001342750.2,NP_001342750.2,NP_001342750.2
XP_007871976.1,NP_596014.1,NP_596014.1,NP_596014.1,NP_596014.1
XP_007872314.1,NP_588183.2,NP_588183.2,NP_588183.2,NP_588183.2
XP_007874197.1,NP_594821.1,NP_594821.1,NP_594821.1,NP_594821.1
XP_007874330.1,NP_001342732.1,NP_001342732.1,NP_001342732.1,NP_001342732.1
XP_007875482.1,NP_594031.2,NP_594031.2,NP_594031.2,NP_594031.2
XP_007872948.1,NP_595979.1,NP_595979.1,NP_595979.1,NP_595979.1
XP_007875584.1,NP_588283.1,NP_588283.1,NP_588283.1,NP_588283.1
XP_007873987.1,NP_595327.1,NP_595327.1,NP_595327.1,NP_595327.1
XP_007875542.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007873599.1,NP_596178.1,NP_596178.1,NP_596178.1,NP_596178.1
XP_007874366.1,NP_001342797.1,NP_001342797.1,NP_595093.1,NP_001342797.1
XP_007875520.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875521.1,NP_593571.1,NP_593571.1,NP_593571.1,NP_593571.1
XP_007875627.1,NP_596528.1,NP_596528.1,NP_596528.1,NP_596528.1
XP_007872309.1,NP_001342754.1,NP_001342754.1,NP_001342754.1,NP_001342754.1
XP_007872326.1,NP_596573.1,NP_596573.1,NP_596573.1,NP_596573.1
XP_007872820.1,NP_596523.1,NP_596523.1,NP_596523.1,NP_596523.1
XP_007875646.1,NP_001342798.1,NP_001342798.1,NP_001342798.1,NP_001342798.1
XP_007874071.1,NP_594448.2,NP_594448.2,NP_594448.2,NP_594448.2
XP_007872521.1,NP_596301.1,NP_596301.1,NP_596301.1,NP_596301.1
XP_007875026.1,NP_595369.1,NP_595369.1,NP_595369.1,NP_595369.1
XP_007872468.1,NP_594373.1,NP_594373.1,NP_594373.1,NP_594373.1
XP_007874240.1,NP_595658.1,NP_595658.1,NP_595658.1,NP_595658.1
XP_007874387.1,NP_593093.1,NP_593093.1,NP_593093.1,NP_593093.1
XP_007875166.1,NP_593373.1,NP_593373.1,NP_593373.1,NP_593373.1
XP_007873537.1,NP_593032.1,NP_593032.1,NP_593032.1,NP_593032.1
XP_007872029.1,NP_595396.1,NP_595396.1,NP_595396.1,NP_595396.1
XP_007873318.1,NP_596315.1,NP_596315.1,NP_596315.1,NP_596315.1
XP_007873576.1,NP_595461.1,NP_595461.1,NP_595461.1,NP_595461.1
XP_007873142.1,NP_593081.2,NP_593081.2,NP_593081.2,NP_593081.2
XP_007875387.1,NP_587929.1,NP_587929.1,NP_587929.1,NP_587929.1
XP_007872096.1,NP_592884.1,NP_592884.1,NP_592884.1,NP_592884.1
XP_007872964.1,NP_594807.1,NP_594807.1,NP_594807.1,NP_594807.1
XP_007874450.1,NP_595702.1,NP_595702.1,NP_595702.1,NP_595702.1
XP_007875563.1,NP_593122.1,NP_593122.1,NP_593122.1,NP_593122.1
XP_007872879.1,NP_593151.1,NP_593151.1,NP_593151.1,NP_593151.1
XP_007873386.1,NP_595981.1,NP_595981.1,NP_595981.1,NP_595981.1
XP_007875121.1,NP_595704.1,NP_595704.1,NP_595704.1,NP_595704.1
XP_007871952.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_007872465.1,NP_001342845.1,NP_001342845.1,NP_001342845.1,NP_001342845.1
XP_007874183.1,NP_595333.1,NP_595333.1,NP_595333.1,NP_595333.1
XP_007874797.1,NP_593029.1,NP_593029.1,NP_593029.1,NP_593029.1
XP_007875025.1,NP_595368.1,NP_595368.1,NP_595368.1,NP_595368.1
XP_007875244.1,NP_596746.1,NP_596746.1,NP_596746.1,NP_596746.1
XP_007872238.1,NP_596287.1,NP_596287.1,NP_596287.1,NP_596287.1
XP_007872872.1,NP_595094.1,NP_595094.1,NP_595094.1,NP_595094.1
XP_007873097.1,NP_587871.1,NP_587871.1,NP_587871.1,NP_587871.1
XP_007873183.1,NP_593033.1,NP_593033.1,NP_593033.1,NP_593033.1
XP_007874780.1,NP_593077.1,NP_593077.1,NP_593077.1,NP_593077.1
XP_007874873.1,NP_593231.2,NP_593231.2,NP_593231.2,NP_593231.2
XP_007874906.1,NP_594872.1,NP_594872.1,NP_594872.1,NP_594872.1
XP_007875416.1,NP_596814.1,NP_596814.1,NP_596814.1,NP_596814.1
XP_007875426.1,NP_596702.1,NP_596702.1,NP_596702.1,NP_596702.1
XP_007872355.1,NP_593305.1,NP_593305.1,NP_593305.1,NP_593305.1
XP_007872969.1,NP_588068.3,NP_588068.3,NP_588068.3,NP_588068.3
XP_007874181.1,NP_587751.1,NP_587751.1,NP_587751.1,NP_587751.1
XP_007875127.1,NP_594255.1,NP_594255.1,NP_594255.1,NP_594255.1
XP_007872117.1,NP_592992.1,NP_592992.1,NP_592992.1,NP_592992.1
XP_007872694.1,NP_593161.1,NP_593161.1,NP_593161.1,NP_593161.1
XP_007872998.1,NP_595910.1,NP_595910.1,NP_595910.1,NP_595910.1
XP_007875514.1,NP_593673.1,NP_593673.1,NP_593673.1,NP_593673.1
XP_007872399.1,NP_593017.1,NP_593017.1,NP_593017.1,NP_593017.1
XP_007873593.1,NP_594453.1,NP_594453.1,NP_594453.1,NP_594453.1
XP_007874470.1,NP_001342727.1,NP_001342727.1,NP_001342727.1,NP_001342727.1
XP_007874487.1,NP_594064.1,NP_594064.1,NP_594064.1,NP_594064.1
XP_007874559.1,NP_595743.2,NP_595743.2,NP_595743.2,NP_595743.2
XP_007875052.1,NP_594223.2,NP_594223.2,NP_594223.2,NP_594223.2
XP_007875684.1,NP_594449.2,NP_594449.2,NP_594449.2,NP_594449.2
XP_007872116.1,NP_001342972.1,NP_001342972.1,NP_001342972.1,NP_001342972.1
XP_007872675.1,NP_594312.1,NP_594312.1,NP_594312.1,NP_594312.1
XP_007875102.1,NP_594623.1,NP_594623.1,NP_594623.1,NP_594623.1
XP_007873326.1,NP_595922.2,NP_595922.2,NP_595922.2,NP_595922.2
XP_007875380.1,NP_595081.1,NP_595081.1,NP_595081.1,NP_595081.1
XP_007872483.1,NP_594450.1,NP_594450.1,NP_594450.1,NP_594450.1
XP_007873276.1,NP_594388.1,NP_594388.1,NP_594388.1,NP_594388.1
XP_007874247.2,NP_593747.1,NP_593747.1,NP_593747.1,NP_593747.1
