,bfs,bts,graph,faiss
XP_018226798.1,NP_001342727.1,NP_001342727.1,NP_001342727.1,NP_001342727.1
XP_018227061.1,NP_593522.2,NP_593522.2,NP_593522.2,NP_593522.2
XP_018227381.1,NP_596554.1,NP_596554.1,NP_596554.1,NP_596554.1
XP_018224847.1,NP_596464.1,NP_596464.1,NP_596464.1,NP_596464.1
XP_018225955.1,NP_593746.1,NP_593746.1,NP_593746.1,NP_593746.1
XP_018227530.1,NP_588033.1,NP_588033.1,NP_588033.1,NP_588033.1
XP_018224481.1,NP_592982.1,NP_592982.1,NP_592982.1,NP_592982.1
XP_018225703.1,NP_595266.2,NP_595266.2,NP_595266.2,NP_595266.2
XP_018226343.1,NP_587765.1,NP_587765.1,NP_587765.1,NP_587765.1
XP_018227631.1,NP_593033.1,NP_593033.1,NP_593033.1,NP_593033.1
XP_018225498.1,NP_588348.1,NP_588348.1,NP_588348.1,NP_588348.1
XP_018227343.1,NP_001342810.1,NP_001342810.1,NP_001342810.1,NP_001342810.1
XP_018225977.1,NP_596047.1,NP_596047.1,NP_596047.1,NP_596047.1
XP_018226438.1,NP_593057.1,NP_593057.1,NP_593057.1,NP_593057.1
XP_018227594.1,NP_596761.1,NP_596761.1,NP_596761.1,NP_596761.1
XP_018225441.1,NP_596134.1,NP_596134.1,NP_596134.1,NP_596134.1
XP_018226785.1,NP_588206.1,NP_588206.1,NP_588206.1,NP_588206.1
XP_018227088.1,NP_593962.1,NP_593962.1,NP_593962.1,NP_593962.1
XP_018227235.1,NP_587769.1,NP_587769.1,NP_587769.1,NP_587769.1
XP_018227262.1,NP_588275.1,NP_588275.1,NP_588275.1,NP_588275.1
XP_018226451.1,NP_595681.1,NP_595681.1,NP_595681.1,NP_595681.1
XP_018224707.1,NP_593502.1,NP_593502.1,NP_593502.1,NP_593502.1
XP_018225377.1,NP_594629.1,NP_594629.1,NP_594629.1,NP_594629.1
XP_018227135.1,NP_594815.1,NP_594815.1,NP_594815.1,NP_594815.1
XP_018225466.1,NP_592848.1,NP_592848.1,NP_592848.1,NP_592848.1
XP_018227455.1,NP_001342837.1,NP_001342837.1,NP_001342837.1,NP_001342837.1
XP_018224897.1,NP_593012.1,NP_593012.1,NP_593012.1,NP_593012.1
XP_018225094.1,NP_593301.1,NP_593301.1,NP_593301.1,NP_593301.1
XP_018224617.1,NP_593571.1,NP_593571.1,NP_587912.1,NP_593571.1
XP_018226484.1,NP_594172.4,NP_594172.4,NP_594172.4,NP_594172.4
XP_018227352.1,NP_596210.1,NP_596210.1,NP_596210.1,NP_596210.1
XP_018225280.1,NP_594821.1,NP_594821.1,NP_594821.1,NP_594821.1
XP_018225913.1,NP_595488.1,NP_595488.1,NP_595488.1,NP_595488.1
XP_018226769.1,NP_593425.1,NP_593425.1,NP_593425.1,NP_593425.1
XP_018227489.1,NP_596131.1,NP_596131.1,NP_596131.1,NP_596131.1
XP_018227720.1,NP_596096.1,NP_596096.1,NP_596096.1,NP_596096.1
XP_018225569.1,NP_596050.1,NP_596050.1,NP_596050.1,NP_596050.1
XP_018225826.1,NP_596289.1,NP_596289.1,NP_596289.1,NP_596289.1
XP_018227493.1,NP_595755.1,NP_595755.1,NP_595755.1,NP_595755.1
XP_018226043.1,NP_001342854.1,NP_001342854.1,NP_001342854.1,NP_001342854.1
XP_018226703.1,NP_594025.2,NP_594025.2,NP_594025.2,NP_594025.2
XP_018227405.1,NP_588092.1,NP_588092.1,NP_588092.1,NP_588092.1
XP_018225421.1,NP_593800.1,NP_593800.1,NP_593800.1,NP_593800.1
XP_018226528.1,NP_594319.1,NP_594319.1,NP_594319.1,NP_594319.1
XP_018226543.1,NP_594918.1,NP_594918.1,NP_594918.1,NP_594918.1
XP_018227421.1,NP_595939.1,NP_595939.1,NP_595939.1,NP_595939.1
XP_018226002.1,NP_587827.1,NP_587827.1,NP_587827.1,NP_587827.1
XP_018227313.1,NP_595438.1,NP_595438.1,NP_595438.1,NP_595438.1
XP_018224749.1,NP_596435.1,NP_596435.1,NP_596435.1,NP_596435.1
XP_018225651.1,NP_593498.1,NP_593498.1,NP_593498.1,NP_593498.1
XP_018224567.1,NP_595202.1,NP_595202.1,NP_595202.1,NP_595202.1
XP_018224993.1,NP_592974.1,NP_592974.1,NP_592974.1,NP_592974.1
XP_018225596.1,NP_594429.1,NP_594429.1,NP_594429.1,NP_594429.1
XP_018226153.1,NP_596059.1,NP_596059.1,NP_596059.1,NP_596059.1
XP_018226418.1,NP_587719.1,NP_587719.1,NP_587719.1,NP_587719.1
XP_018226732.1,NP_593560.1,NP_593560.1,NP_593560.1,NP_593560.1
XP_018224216.1,NP_596077.1,NP_596077.1,NP_596077.1,NP_596077.1
XP_018224373.1,NP_587777.1,NP_587777.1,NP_587777.1,NP_587777.1
XP_018225196.1,NP_596732.1,NP_596732.1,NP_596732.1,NP_596732.1
XP_018226524.1,NP_596582.1,NP_596582.1,NP_596582.1,NP_596582.1
XP_018224345.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_018225365.1,NP_001342933.1,NP_001342933.1,NP_001342933.1,NP_001342933.1
XP_018227107.1,NP_593368.1,NP_593368.1,NP_593368.1,NP_593368.1
XP_018226244.1,NP_595516.2,NP_595516.2,NP_595516.2,NP_595516.2
XP_018225663.1,NP_596421.1,NP_596421.1,NP_596421.1,NP_596421.1
XP_018227718.1,NP_593948.1,NP_593948.1,NP_593948.1,NP_593948.1
XP_018225824.1,NP_592911.1,NP_592911.1,NP_592911.1,NP_592911.1
XP_018226090.1,NP_592910.3,NP_592910.3,NP_592910.3,NP_592910.3
XP_018227081.1,NP_595996.1,NP_595996.1,NP_595996.1,NP_595996.1
XP_018225642.1,NP_594030.1,NP_594030.1,NP_594030.1,NP_594030.1
XP_018227684.1,NP_593382.1,NP_593382.1,NP_593382.1,NP_593382.1
XP_018225515.1,NP_596321.2,NP_596321.2,NP_596321.2,NP_596321.2
XP_018227084.1,NP_595310.1,NP_595310.1,NP_595310.1,NP_595310.1
XP_018224786.1,NP_588332.1,NP_588332.1,NP_588332.1,NP_588332.1
XP_018225903.1,NP_593231.2,NP_593231.2,NP_593231.2,NP_593231.2
XP_018224999.1,NP_594737.1,NP_594737.1,NP_594737.1,NP_594737.1
XP_018225049.1,NP_588276.2,NP_588276.2,NP_588276.2,NP_588276.2
XP_018227435.1,NP_595945.1,NP_595945.1,NP_595945.1,NP_595945.1
XP_018227274.1,NP_596626.1,NP_596626.1,NP_596626.1,NP_596626.1
XP_018224508.1,NP_596594.1,NP_596594.1,NP_596594.1,NP_596594.1
XP_018225648.1,NP_593497.1,NP_593497.1,NP_593497.1,NP_593497.1
XP_018224398.1,NP_001342971.1,NP_001342971.1,NP_001342971.1,NP_001342971.1
XP_018224686.1,NP_594733.2,NP_594733.2,NP_594733.2,NP_594733.2
XP_018224939.1,NP_596527.1,NP_596527.1,NP_596527.1,NP_596527.1
XP_018224986.1,NP_596625.1,NP_596625.1,NP_596625.1,NP_596625.1
XP_018226148.1,NP_595092.1,NP_595092.1,NP_595092.1,NP_595092.1
XP_018224300.1,NP_593571.1,NP_593571.1,NP_587912.1,NP_593571.1
XP_018224432.1,NP_594788.2,NP_594788.2,NP_594788.2,NP_594788.2
XP_018225097.1,NP_593574.2,NP_593574.2,NP_593574.2,NP_593574.2
XP_018226672.1,NP_595729.1,NP_595729.1,NP_595729.1,NP_595729.1
XP_018224550.1,NP_001342733.1,NP_001342733.1,NP_001342733.1,NP_001342733.1
XP_018224663.1,NP_595418.1,NP_595418.1,NP_595418.1,NP_595418.1
XP_018225863.1,NP_596660.1,NP_596660.1,NP_596660.1,NP_596660.1
XP_018227492.1,NP_593844.1,NP_593844.1,NP_593844.1,NP_593844.1
XP_018224372.1,NP_596345.1,NP_596345.1,NP_596345.1,NP_596345.1
XP_018224725.1,NP_593744.1,NP_593744.1,NP_593744.1,NP_593744.1
XP_018226096.1,NP_593137.1,NP_593137.1,NP_593137.1,NP_593137.1
XP_018226850.1,NP_596758.1,NP_596758.1,NP_596758.1,NP_596758.1
XP_018224301.1,NP_593966.1,NP_593966.1,NP_593966.1,NP_593966.1
XP_018224774.1,NP_595186.1,NP_595186.1,NP_595186.1,NP_595186.1
XP_018225118.1,NP_588123.1,NP_588123.1,NP_588123.1,NP_588123.1
XP_018226708.1,NP_593016.1,NP_593016.1,NP_593016.1,NP_593016.1
XP_018227662.1,NP_594293.2,NP_594293.2,NP_594293.2,NP_594293.2
XP_018225358.1,NP_001342768.1,NP_001342768.1,NP_001342768.1,NP_001342768.1
XP_018226216.1,NP_592935.1,NP_592935.1,NP_592935.1,NP_592935.1
XP_018224762.1,NP_595385.1,NP_595385.1,NP_595385.1,NP_595385.1
XP_018224431.1,NP_594789.2,NP_594789.2,NP_594789.2,NP_594789.2
XP_018227565.1,NP_594442.1,NP_594442.1,NP_594442.1,NP_594442.1
XP_018227566.1,NP_594948.1,NP_594948.1,NP_594948.1,NP_594948.1
XP_018224957.1,NP_592894.1,NP_592894.1,NP_592894.1,NP_592894.1
XP_018225951.1,NP_588531.1,NP_588531.1,NP_588531.1,NP_588531.1
XP_018226976.1,NP_594572.1,NP_594572.1,NP_594572.1,NP_594572.1
XP_018224282.1,NP_595956.1,NP_595956.1,NP_595956.1,NP_595956.1
XP_018224576.1,NP_595354.1,NP_595354.1,NP_595354.1,NP_595354.1
XP_018224635.1,NP_593123.1,NP_593123.1,NP_593123.1,NP_593123.1
XP_018225811.1,NP_594129.1,NP_594129.1,NP_594129.1,NP_594129.1
XP_018226062.1,NP_596366.1,NP_596366.1,NP_596366.1,NP_596366.1
XP_018225359.1,NP_594651.2,NP_594651.2,NP_594651.2,NP_594651.2
XP_018226015.1,NP_596376.1,NP_596376.1,NP_596376.1,NP_596376.1
XP_018226099.1,NP_595149.1,NP_595149.1,NP_595149.1,NP_595149.1
XP_018224266.1,NP_595615.1,NP_595615.1,NP_595615.1,NP_595615.1
XP_018224758.1,NP_592937.2,NP_592937.2,NP_592937.2,NP_592937.2
XP_018225085.1,NP_001342727.1,NP_001342727.1,NP_595188.2,NP_001342727.1
XP_018225254.1,NP_596814.1,NP_596814.1,NP_596814.1,NP_596814.1
XP_018226813.1,NP_595892.1,NP_595892.1,NP_595892.1,NP_595892.1
XP_018224364.1,NP_587725.1,NP_587725.1,NP_587725.1,NP_587725.1
XP_018225750.1,NP_588467.2,NP_588467.2,NP_588467.2,NP_588467.2
XP_018224366.1,NP_592922.1,NP_592922.1,NP_592922.1,NP_592922.1
XP_018224439.1,NP_593046.2,NP_593046.2,NP_593046.2,NP_593046.2
XP_018225495.1,NP_593634.1,NP_593634.1,NP_593634.1,NP_593634.1
XP_018227613.1,NP_596764.1,NP_596764.1,NP_596764.1,NP_596764.1
XP_018224950.1,NP_594609.1,NP_594609.1,NP_594609.1,NP_594609.1
XP_018225239.1,NP_592975.1,NP_592975.1,NP_592975.1,NP_592975.1
XP_018227229.1,NP_593368.1,NP_593368.1,NP_593368.1,NP_593368.1
XP_018225142.1,NP_593078.1,NP_593078.1,NP_593078.1,NP_593078.1
XP_018225161.1,NP_593962.1,NP_593962.1,NP_593962.1,NP_593962.1
XP_018226838.1,NP_588360.1,NP_588360.1,NP_588360.1,NP_588360.1
XP_018224363.1,NP_594635.1,NP_594635.1,NP_594635.1,NP_594635.1
XP_018224782.1,NP_595362.1,NP_595362.1,NP_595362.1,NP_595362.1
XP_018225346.1,NP_596616.1,NP_596616.1,NP_596616.1,NP_596616.1
XP_018225814.1,NP_596720.1,NP_596720.1,NP_596720.1,NP_596720.1
XP_018225916.1,NP_594627.3,NP_594627.3,NP_594627.3,NP_594627.3
XP_018226643.1,NP_594373.1,NP_594373.1,NP_594373.1,NP_594373.1
XP_018226959.1,NP_594808.1,NP_594808.1,NP_594808.1,NP_594808.1
XP_018224420.1,NP_594272.1,NP_594272.1,NP_594272.1,NP_594272.1
XP_018225706.1,NP_594196.1,NP_594196.1,NP_594196.1,NP_594196.1
XP_018227375.1,NP_595104.1,NP_595104.1,NP_595104.1,NP_595104.1
XP_018224248.1,NP_593450.2,NP_593450.2,NP_593450.2,NP_593450.2
XP_018227242.1,NP_588141.1,NP_588141.1,NP_588141.1,NP_588141.1
XP_018227293.1,NP_001342872.1,NP_001342872.1,NP_001342872.1,NP_001342872.1
XP_018226674.1,NP_593576.1,NP_593576.1,NP_593576.1,NP_593576.1
XP_018226810.1,NP_588105.1,NP_588105.1,NP_588105.1,NP_588105.1
XP_018226988.1,NP_595858.1,NP_595858.1,NP_595858.1,NP_595858.1
XP_018224362.1,NP_588220.1,NP_588220.1,NP_588220.1,NP_588220.1
XP_018225578.1,NP_588406.1,NP_588406.1,NP_588406.1,NP_588406.1
XP_018225914.1,NP_594625.1,NP_594625.1,NP_594625.1,NP_594625.1
XP_018226122.1,NP_596110.3,NP_596110.3,NP_596110.3,NP_596110.3
XP_018226185.1,NP_001342939.1,NP_001342939.1,NP_001342939.1,NP_001342939.1
XP_018225171.1,NP_595957.1,NP_595957.1,NP_595957.1,NP_595957.1
XP_018225315.1,NP_595368.1,NP_595368.1,NP_595368.1,NP_595368.1
XP_018226290.1,NP_001018282.1,NP_001018282.1,NP_001018282.1,NP_001018282.1
XP_018227619.1,NP_596079.1,NP_596079.1,NP_596079.1,NP_596079.1
XP_018227754.1,NP_596543.1,NP_596543.1,NP_596543.1,NP_596543.1
XP_018224695.1,NP_001342907.1,NP_001342907.1,NP_001342907.1,NP_001342907.1
XP_018226725.1,NP_587848.1,NP_587848.1,NP_587848.1,NP_587848.1
XP_018226969.1,NP_595979.1,NP_595979.1,NP_595979.1,NP_595979.1
XP_018227626.1,NP_596791.1,NP_596791.1,NP_596791.1,NP_596791.1
XP_018227723.1,NP_001342709.1,NP_001342709.1,NP_001342709.1,NP_001342709.1
XP_018226990.1,NP_595238.1,NP_595238.1,NP_595238.1,NP_595238.1
XP_018227410.1,NP_595293.1,NP_595293.1,NP_595293.1,NP_595293.1
XP_018227603.1,NP_593789.1,NP_593789.1,NP_593789.1,NP_593789.1
XP_018224505.1,NP_593656.1,NP_593656.1,NP_593656.1,NP_593656.1
XP_018225519.1,NP_596258.1,NP_596258.1,NP_596258.1,NP_596258.1
XP_018226747.1,NP_588213.1,NP_588213.1,NP_588213.1,NP_588213.1
XP_018226998.1,NP_594862.1,NP_594862.1,NP_594862.1,NP_594862.1
XP_018224280.1,NP_596050.1,NP_596050.1,NP_596050.1,NP_596050.1
XP_018224784.1,NP_596758.1,NP_596758.1,NP_596758.1,NP_596758.1
XP_018224906.1,NP_592951.3,NP_592951.3,NP_592951.3,NP_592951.3
XP_018225258.1,NP_594560.1,NP_594560.1,NP_594560.1,NP_594560.1
XP_018225885.1,NP_593771.1,NP_593771.1,NP_593771.1,NP_593771.1
XP_018226225.1,NP_595930.1,NP_595930.1,NP_595930.1,NP_595930.1
XP_018226440.1,NP_587917.1,NP_587917.1,NP_587917.1,NP_587917.1
XP_018226594.1,NP_593005.1,NP_593005.1,NP_593005.1,NP_593005.1
XP_018225095.1,NP_593300.1,NP_593300.1,NP_593300.1,NP_593300.1
XP_018227150.1,NP_593369.2,NP_593369.2,NP_593369.2,NP_593369.2
XP_018224480.1,NP_595125.1,NP_595125.1,NP_595125.1,NP_595125.1
XP_018224741.1,NP_588010.1,NP_588010.1,NP_588010.1,NP_588010.1
XP_018227059.1,NP_593320.1,NP_593320.1,NP_593320.1,NP_593320.1
XP_018227518.1,NP_595671.1,NP_595671.1,NP_595671.1,NP_595671.1
XP_018224274.1,NP_594908.1,NP_594908.1,NP_594908.1,NP_594908.1
XP_018224712.1,NP_593209.1,NP_593209.1,NP_593209.1,NP_593209.1
XP_018225728.1,NP_596419.1,NP_596419.1,NP_596419.1,NP_596419.1
XP_018226110.1,NP_596405.1,NP_596405.1,NP_596405.1,NP_596405.1
XP_018226958.1,NP_594086.1,NP_594086.1,NP_594086.1,NP_594086.1
XP_018224471.1,NP_001018764.1,NP_001018764.1,NP_001018764.1,NP_001018764.1
XP_018224689.1,NP_593686.1,NP_593686.1,NP_593686.1,NP_593686.1
XP_018225496.1,NP_001342859.1,NP_001342859.1,NP_001342859.1,NP_001342859.1
XP_018226123.1,NP_596417.1,NP_596417.1,NP_596417.1,NP_596417.1
XP_018226551.1,NP_594488.1,NP_594488.1,NP_594488.1,NP_594488.1
XP_018227167.1,NP_588352.1,NP_588352.1,NP_588352.1,NP_588352.1
XP_018227342.1,NP_595432.1,NP_595432.1,NP_595432.1,NP_595432.1
XP_018227642.1,NP_594619.1,NP_594619.1,NP_594619.1,NP_594619.1
XP_018225331.1,NP_593008.1,NP_593008.1,NP_593008.1,NP_593008.1
XP_018226411.1,NP_588450.1,NP_588450.1,NP_588450.1,NP_588450.1
XP_018227753.1,NP_596541.1,NP_596541.1,NP_596541.1,NP_596541.1
XP_018224722.1,NP_001343019.1,NP_001343019.1,NP_001343019.1,NP_001343019.1
XP_018227010.1,NP_596153.1,NP_596153.1,NP_596153.1,NP_596153.1
XP_018227016.1,NP_596819.1,NP_596819.1,NP_596819.1,NP_596819.1
XP_018227606.1,NP_593054.1,NP_593054.1,NP_593054.1,NP_593054.1
XP_018224451.1,NP_595507.1,NP_595507.1,NP_595507.1,NP_595507.1
XP_018227438.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_018224896.1,NP_595834.3,NP_595834.3,NP_595834.3,NP_595834.3
XP_018226771.1,NP_593564.1,NP_593564.1,NP_593564.1,NP_593564.1
XP_018227134.1,NP_588387.1,NP_588387.1,NP_588387.1,NP_588387.1
XP_018224484.1,NP_592979.2,NP_592979.2,NP_592979.2,NP_592979.2
XP_018226029.1,NP_587735.1,NP_587735.1,NP_587735.1,NP_587735.1
XP_018226633.1,NP_587868.1,NP_587868.1,NP_587868.1,NP_587868.1
XP_018224351.1,NP_593277.1,NP_593277.1,NP_593277.1,NP_593277.1
XP_018224498.1,NP_588528.1,NP_588528.1,NP_588528.1,NP_588528.1
XP_018225621.1,NP_001342782.1,NP_001342782.1,NP_001342782.1,NP_001342782.1
XP_018224295.1,NP_595810.1,NP_595810.1,NP_595810.1,NP_595810.1
XP_018225325.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_018226903.1,NP_594407.1,NP_594407.1,NP_594407.1,NP_594407.1
XP_018226933.1,NP_592864.1,NP_592864.1,NP_592864.1,NP_592864.1
XP_018224396.1,NP_594554.1,NP_594554.1,NP_594554.1,NP_594554.1
XP_018227113.1,NP_595522.1,NP_595522.1,NP_595522.1,NP_595522.1
XP_018224750.1,NP_596635.1,NP_596635.1,NP_596635.1,NP_596635.1
XP_018227103.1,NP_595678.1,NP_595678.1,NP_595678.1,NP_595678.1
XP_018227729.1,NP_596092.1,NP_596092.1,NP_596092.1,NP_596092.1
XP_018225222.1,NP_588275.1,NP_588275.1,NP_588275.1,NP_588275.1
XP_018225709.1,NP_594502.2,NP_594502.2,NP_594502.2,NP_594502.2
XP_018225935.1,NP_595406.1,NP_595406.1,NP_595406.1,NP_595406.1
XP_018226329.1,NP_594139.2,NP_594139.2,NP_594139.2,NP_594139.2
XP_018224271.1,NP_594388.1,NP_594388.1,NP_594388.1,NP_594388.1
XP_018224375.1,NP_594335.2,NP_594335.2,NP_594335.2,NP_594335.2
XP_018224549.1,NP_593787.1,NP_593787.1,NP_593787.1,NP_593787.1
XP_018225739.1,NP_595327.1,NP_595327.1,NP_595327.1,NP_595327.1
XP_018224357.1,NP_592931.1,NP_592931.1,NP_592931.1,NP_592931.1
XP_018224659.1,NP_588283.1,NP_588283.1,NP_588283.1,NP_588283.1
XP_018227637.1,NP_001342750.2,NP_001342750.2,NP_001342750.2,NP_001342750.2
XP_018224352.1,NP_596635.1,NP_596635.1,NP_596635.1,NP_596635.1
XP_018226184.1,NP_594312.1,NP_594312.1,NP_594312.1,NP_594312.1
XP_018227308.1,NP_001342754.1,NP_001342754.1,NP_001342754.1,NP_001342754.1
XP_018225075.1,NP_001018264.1,NP_001018264.1,NP_001018264.1,NP_001018264.1
XP_018227388.1,NP_595282.2,NP_595282.2,NP_595282.2,NP_595282.2
XP_018224701.1,NP_596528.1,NP_596528.1,NP_596528.1,NP_596528.1
XP_018224884.1,NP_001342797.1,NP_001342797.1,NP_001342797.1,NP_001342797.1
XP_018226808.1,NP_596178.1,NP_596178.1,NP_596178.1,NP_596178.1
XP_018224619.1,NP_593966.1,NP_593966.1,NP_593966.1,NP_593966.1
XP_018226902.1,NP_595305.1,NP_595305.1,NP_595305.1,NP_595305.1
XP_018224720.1,NP_001342798.1,NP_001342798.1,NP_001342798.1,NP_001342798.1
XP_018227093.1,NP_596523.1,NP_596523.1,NP_596523.1,NP_596523.1
XP_018225407.1,NP_593057.1,NP_593057.1,NP_593057.1,NP_593057.1
XP_018225426.1,NP_596301.1,NP_596301.1,NP_596301.1,NP_596301.1
XP_018225314.1,NP_595369.1,NP_595369.1,NP_595369.1,NP_595369.1
XP_018226650.1,NP_594619.1,NP_594619.1,NP_594619.1,NP_594619.1
XP_018224964.1,NP_596448.1,NP_596448.1,NP_596448.1,NP_596448.1
XP_018226768.1,NP_593424.1,NP_593424.1,NP_593424.1,NP_593424.1
XP_018224902.1,NP_593093.1,NP_593093.1,NP_593093.1,NP_593093.1
XP_018225675.1,NP_592871.1,NP_592871.1,NP_592871.1,NP_592871.1
XP_018225510.1,NP_587929.1,NP_587929.1,NP_587929.1,NP_587929.1
XP_018226684.1,NP_593780.1,NP_593780.1,NP_593032.1,NP_593780.1
XP_018226885.1,NP_596315.1,NP_596315.1,NP_596315.1,NP_596315.1
XP_018224769.1,NP_595658.1,NP_595658.1,NP_595658.1,NP_595658.1
XP_018225477.1,NP_594933.1,NP_594933.1,NP_594933.1,NP_594933.1
XP_018226457.1,NP_595396.1,NP_595396.1,NP_595396.1,NP_595396.1
XP_018227661.1,NP_001342860.1,NP_001342860.1,NP_001342860.1,NP_001342860.1
XP_018225106.1,NP_595702.1,NP_595702.1,NP_595702.1,NP_595702.1
XP_018226953.1,NP_594807.1,NP_594807.1,NP_594807.1,NP_594807.1
XP_018227748.1,NP_593373.1,NP_593373.1,NP_593373.1,NP_593373.1
XP_018225948.1,NP_593261.2,NP_593261.2,NP_593261.2,NP_593261.2
XP_018226396.1,NP_592884.1,NP_592884.1,NP_592884.1,NP_592884.1
XP_018226544.1,NP_594919.1,NP_594919.1,NP_594919.1,NP_594919.1
XP_018227036.1,NP_593151.1,NP_593151.1,NP_593151.1,NP_593151.1
XP_018225206.1,NP_596728.1,NP_596728.1,NP_596728.1,NP_596728.1
XP_018225762.1,NP_596667.1,NP_596667.1,NP_596667.1,NP_596667.1
XP_018227702.1,NP_595704.1,NP_595704.1,NP_595704.1,NP_595704.1
XP_018224314.1,NP_596702.1,NP_596702.1,NP_596702.1,NP_596702.1
XP_018225420.1,NP_588475.1,NP_588475.1,NP_588475.1,NP_588475.1
XP_018225480.1,NP_001342845.1,NP_001342845.1,NP_001342845.1,NP_001342845.1
XP_018225643.1,NP_596746.1,NP_596746.1,NP_596746.1,NP_596746.1
XP_018226530.1,NP_595949.1,NP_595949.1,NP_595949.1,NP_595949.1
XP_018226823.1,NP_594158.1,NP_594158.1,NP_594158.1,NP_594158.1
XP_018225009.1,NP_001342719.1,NP_001342719.1,NP_001342719.1,NP_001342719.1
XP_018225973.1,NP_593029.1,NP_593029.1,NP_593029.1,NP_593029.1
XP_018225989.1,NP_593077.1,NP_593077.1,NP_593077.1,NP_593077.1
XP_018227376.1,NP_596287.1,NP_596287.1,NP_596287.1,NP_596287.1
XP_018227741.1,NP_587848.1,NP_587848.1,NP_587848.1,NP_587848.1
XP_018226947.1,NP_588068.3,NP_588068.3,NP_588068.3,NP_588068.3
XP_018225266.1,NP_595333.1,NP_595333.1,NP_595333.1,NP_595333.1
XP_018227043.1,NP_595094.1,NP_595094.1,NP_595094.1,NP_595094.1
XP_018227265.1,NP_593305.1,NP_593305.1,NP_593305.1,NP_593305.1
XP_018225067.1,NP_594064.1,NP_594064.1,NP_594064.1,NP_594064.1
XP_018226166.1,NP_593161.1,NP_593161.1,NP_593161.1,NP_593161.1
XP_018226918.1,NP_595910.1,NP_595910.1,NP_595910.1,NP_595910.1
XP_018224259.1,NP_596548.2,NP_596548.2,NP_596548.2,NP_596548.2
XP_018225187.1,NP_593208.1,NP_593208.1,NP_593208.1,NP_593208.1
XP_018226634.1,NP_594453.1,NP_594453.1,NP_594453.1,NP_594453.1
XP_018227225.1,NP_593017.1,NP_593017.1,NP_593017.1,NP_593017.1
XP_018224191.1,NP_594223.2,NP_594223.2,NP_594223.2,NP_594223.2
XP_018224210.1,NP_593032.1,NP_593032.1,NP_593032.1,NP_593032.1
XP_018225265.1,NP_587762.2,NP_587762.2,NP_587762.2,NP_587762.2
XP_018225938.1,NP_593254.1,NP_593254.1,NP_593254.1,NP_593254.1
XP_018224430.1,NP_596493.1,NP_596493.1,NP_596493.1,NP_596493.1
XP_018225463.1,NP_594450.1,NP_594450.1,NP_594450.1,NP_594450.1
XP_018227685.1,NP_594623.1,NP_594623.1,NP_594623.1,NP_594623.1
XP_018225264.1,NP_587751.1,NP_587751.1,NP_587751.1,NP_587751.1
XP_018225546.1,NP_596324.1,NP_596324.1,NP_596324.1,NP_596324.1
XP_018224824.1,NP_594346.1,NP_594346.1,NP_594346.1,NP_594346.1
XP_018225518.1,NP_595081.1,NP_595081.1,NP_595081.1,NP_595081.1
XP_018225695.1,NP_592782.1,NP_592782.1,NP_592782.1,NP_592782.1
XP_018226878.1,NP_595922.2,NP_595922.2,NP_595922.2,NP_595922.2
XP_018225114.1,NP_587758.1,NP_587758.1,NP_587758.1,NP_587758.1
XP_018225203.1,NP_596656.1,NP_596656.1,NP_596656.1,NP_596656.1
XP_018226006.1,NP_593057.1,NP_593057.1,NP_593057.1,NP_593057.1
XP_018226120.1,NP_596111.1,NP_596111.1,NP_596111.1,NP_596111.1
XP_018224267.1,NP_594356.1,NP_594356.1,NP_594356.1,NP_594356.1
XP_018226742.1,NP_588209.1,NP_588209.1,NP_588209.1,NP_588209.1
XP_018226162.1,NP_594801.1,NP_594801.1,NP_594801.1,NP_594801.1
XP_018226575.1,NP_596024.2,NP_596024.2,NP_596024.2,NP_596024.2
XP_018227731.1,NP_593146.1,NP_593146.1,NP_593146.1,NP_593146.1
XP_018224706.1,NP_587823.2,NP_587823.2,NP_587823.2,NP_587823.2
XP_018226147.1,NP_001342771.1,NP_001342771.1,NP_001342771.1,NP_001342771.1
XP_018226934.1,NP_592990.1,NP_592990.1,NP_592990.1,NP_592990.1
XP_018227357.1,NP_595429.2,NP_595429.2,NP_595429.2,NP_595429.2
XP_018227556.1,NP_596634.1,NP_596634.1,NP_596634.1,NP_596634.1
XP_018227744.1,NP_596440.1,NP_596440.1,NP_596440.1,NP_596440.1
XP_018224285.1,NP_595368.1,NP_595368.1,NP_595368.1,NP_595368.1
XP_018227089.1,NP_001342866.1,NP_001342866.1,NP_001342866.1,NP_001342866.1
XP_018224522.1,NP_593736.1,NP_593736.1,NP_593736.1,NP_593736.1
XP_018225423.1,NP_594872.1,NP_594872.1,NP_594872.1,NP_594872.1
XP_018225568.1,NP_594204.1,NP_594204.1,NP_594204.1,NP_594204.1
XP_018226830.1,NP_595973.1,NP_595973.1,NP_595973.1,NP_595973.1
XP_018227121.1,NP_595671.1,NP_595671.1,NP_595671.1,NP_595671.1
XP_018224564.1,NP_593504.1,NP_593504.1,NP_593504.1,NP_593504.1
XP_018224702.1,NP_594742.1,NP_594742.1,NP_594742.1,NP_594742.1
XP_018225219.1,NP_593207.1,NP_593207.1,NP_593207.1,NP_593207.1
XP_018225655.1,NP_594312.1,NP_594312.1,NP_594312.1,NP_594312.1
