,bfs,bts,graph,faiss
XP_018229331.1,CCG84780.1,CCG84780.1,CCG84780.1,CCG84780.1
XP_018230519.1,CCG81234.1,CCG81234.1,CCG81234.1,CCG81234.1
XP_018230728.1,CCG80839.1,CCG80839.1,CCG80839.1,CCG80839.1
XP_018228702.1,CCG84441.1,CCG84441.1,CCG84441.1,CCG84441.1
XP_018228816.1,CCG84658.1,CCG84658.1,CCG84658.1,CCG84658.1
XP_018229843.1,CCG82014.1,CCG82014.1,CCG82014.1,CCG82014.1
XP_018228817.1,CCG83965.1,CCG83965.1,CCG83965.1,CCG83965.1
XP_018230932.1,CCG80850.1,CCG80850.1,CCG80850.1,CCG80850.1
XP_018229595.1,CCG80566.1,CCG80566.1,CCG80566.1,CCG80566.1
XP_018229835.1,CCG81722.1,CCG81722.1,CCG81722.1,CCG81722.1
XP_018231160.1,CCG80616.1,CCG80616.1,CCG80616.1,CCG80616.1
XP_018231356.1,CCG82414.1,CCG82414.1,CCG82414.1,CCG82414.1
XP_018228778.1,CCG85158.1,CCG85158.1,CCG85158.1,CCG85158.1
XP_018229076.1,CCG81887.1,CCG81887.1,CCG81887.1,CCG81887.1
XP_018229404.1,CCG80540.1,CCG80540.1,CCG80540.1,CCG80540.1
XP_018229443.1,CCG80932.1,CCG80932.1,CCG80932.1,CCG80932.1
XP_018231448.1,CCG82588.1,CCG82588.1,CCG82588.1,CCG82588.1
XP_018229757.1,CCG82425.1,CCG82425.1,CCG82425.1,CCG82425.1
XP_018231041.1,CCG82611.1,CCG82611.1,CCG82611.1,CCG82611.1
XP_018231277.1,CCG81036.1,CCG81036.1,CCG81036.1,CCG81036.1
XP_018228203.1,CCG83782.1,CCG83782.1,CCG83782.1,CCG83782.1
XP_018231449.1,CCG84102.1,CCG84102.1,CCG84102.1,CCG84102.1
XP_018228303.1,CCG81214.1,CCG81214.1,CCG81214.1,CCG81214.1
XP_018229115.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_018229343.1,CCG84550.1,CCG84550.1,CCG84550.1,CCG84550.1
XP_018228720.1,CCG82578.1,CCG82578.1,CCG82578.1,CCG82578.1
XP_018228988.1,CCG82829.1,CCG82829.1,CCG82829.1,CCG82829.1
XP_018230494.1,CCG81927.1,CCG81927.1,CCG81927.1,CCG81927.1
XP_018229914.1,CCG83177.1,CCG83177.1,CCG83177.1,CCG83177.1
XP_018228353.1,CCG83177.1,CCG83177.1,CCG83177.1,CCG83177.1
XP_018228360.1,CCG84738.1,CCG84738.1,CCG84738.1,CCG84738.1
XP_018228398.1,CCG83177.1,CCG83177.1,CCG83177.1,CCG83177.1
XP_018228996.1,CCG84693.1,CCG84693.1,CCG84693.1,CCG84693.1
XP_018228200.1,CCG83779.1,CCG83779.1,CCG83779.1,CCG83779.1
XP_018228690.1,CCG82509.1,CCG82509.1,CCG82509.1,CCG82509.1
XP_018230088.1,CCG82489.1,CCG82489.1,CCG82489.1,CCG82489.1
XP_018230187.1,CCG84058.1,CCG84058.1,CCG84058.1,CCG84058.1
XP_018227780.1,CCG81168.1,CCG81168.1,CCG81168.1,CCG81168.1
XP_018228875.1,CCG84889.1,CCG84889.1,CCG84889.1,CCG84889.1
XP_018229796.1,CCG84378.1,CCG84378.1,CCG84378.1,CCG84378.1
XP_018228531.1,CCG82872.1,CCG82872.1,CCG82872.1,CCG82872.1
XP_018231063.1,CCG84688.1,CCG84688.1,CCG84688.1,CCG84688.1
XP_018231157.1,CCG81253.1,CCG81253.1,CCG81253.1,CCG81253.1
XP_018228440.1,CCG80828.1,CCG80828.1,CCG80828.1,CCG80828.1
XP_018230009.1,CCG81832.1,CCG81832.1,CCG81832.1,CCG81832.1
XP_018230583.1,CCG82281.1,CCG82281.1,CCG82281.1,CCG82281.1
XP_018231389.1,CCG84040.1,CCG84040.1,CCG84040.1,CCG84040.1
XP_018229356.1,CCG84144.1,CCG84144.1,CCG84144.1,CCG84144.1
XP_018229802.1,CCG82675.1,CCG82675.1,CCG82675.1,CCG82675.1
XP_018230202.1,CCG84268.1,CCG84268.1,CCG84268.1,CCG84268.1
XP_018231111.1,CCG85181.1,CCG85181.1,CCG85181.1,CCG85181.1
XP_018228368.1,CCG83514.1,CCG83514.1,CCG83514.1,CCG83514.1
XP_018228799.1,CCG83016.1,CCG83016.1,CCG83016.1,CCG83016.1
XP_018229474.1,CCG80548.1,CCG80548.1,CCG80548.1,CCG80548.1
XP_018230398.1,CCG83103.1,CCG83103.1,CCG83103.1,CCG83103.1
XP_018230793.1,CCG83061.1,CCG83061.1,CCG83061.1,CCG83061.1
XP_018229364.1,CCG83309.1,CCG83309.1,CCG83309.1,CCG83309.1
XP_018230553.1,CCG83240.1,CCG83240.1,CCG83240.1,CCG83240.1
XP_018230628.1,CCG82906.1,CCG82906.1,CCG82906.1,CCG82906.1
XP_018231485.1,CCG83204.1,CCG83204.1,CCG83204.1,CCG83204.1
XP_018228109.1,CCG81841.1,CCG81841.1,CCG81841.1,CCG81841.1
XP_018228617.1,CCG83114.1,CCG83114.1,CCG83114.1,CCG83114.1
XP_018229440.1,CCG84235.1,CCG84235.1,CCG84235.1,CCG84235.1
XP_018229997.1,CCG81196.1,CCG81196.1,CCG81196.1,CCG81196.1
XP_018229014.1,CCG84484.1,CCG84484.1,CCG84484.1,CCG84484.1
XP_018231379.1,CCG84274.1,CCG84274.1,CCG84274.1,CCG84274.1
XP_018227951.1,CCG82121.1,CCG82121.1,CCG82121.1,CCG82121.1
XP_018228868.1,CCG84080.1,CCG84080.1,CCG84080.1,CCG84080.1
XP_018228878.1,CCG82376.1,CCG82376.1,CCG82376.1,CCG82376.1
XP_018229882.1,CCG83373.1,CCG83373.1,CCG83373.1,CCG83373.1
XP_018230739.1,CCG81472.1,CCG81472.1,CCG81472.1,CCG81472.1
XP_018228249.1,CCG81941.1,CCG81941.1,CCG81941.1,CCG81941.1
XP_018228598.1,CCG83353.1,CCG83353.1,CCG83353.1,CCG83353.1
XP_018230794.1,CCG83419.1,CCG83419.1,CCG83419.1,CCG83419.1
XP_018229280.1,CCG80594.1,CCG80594.1,CCG80594.1,CCG80594.1
XP_018229366.1,CCG83207.1,CCG83207.1,CCG83207.1,CCG83207.1
XP_018229413.1,CCG82782.1,CCG82782.1,CCG82782.1,CCG82782.1
XP_018229503.1,CCG82241.1,CCG82241.1,CCG82241.1,CCG82241.1
XP_018230073.1,CCG83769.1,CCG83769.1,CCG83769.1,CCG83769.1
XP_018230238.1,CCG80691.1,CCG80691.1,CCG80691.1,CCG80691.1
XP_018230483.1,CCG84437.1,CCG84437.1,CCG84437.1,CCG84437.1
XP_018231501.1,CCG82311.1,CCG82311.1,CCG82311.1,CCG82311.1
XP_018228141.1,CCG81066.1,CCG81066.1,CCG81066.1,CCG81066.1
XP_018229701.1,CCG84651.1,CCG84651.1,CCG84651.1,CCG84651.1
XP_018230602.1,CCG84346.1,CCG84346.1,CCG84346.1,CCG84346.1
XP_018230996.1,CCG80588.1,CCG80588.1,CCG80588.1,CCG80588.1
XP_018231408.1,CCG81119.1,CCG81119.1,CCG81119.1,CCG81119.1
XP_018227992.1,CCG83064.1,CCG83064.1,CCG83064.1,CCG83064.1
XP_018228926.1,CCG84268.1,CCG84268.1,CCG84268.1,CCG84268.1
XP_018229801.1,CCG82679.1,CCG82679.1,CCG82679.1,CCG82679.1
XP_018229928.1,CCG81368.1,CCG81368.1,CCG81368.1,CCG81368.1
XP_018230854.1,CCG82481.1,CCG82481.1,CCG82481.1,CCG82481.1
XP_018231088.1,CCG84158.1,CCG84158.1,CCG84158.1,CCG84158.1
XP_018229710.1,CCG80588.1,CCG80588.1,CCG80588.1,CCG80588.1
XP_018229828.1,CCG82099.1,CCG82099.1,CCG82099.1,CCG82099.1
XP_018229995.1,CCG84102.1,CCG84102.1,CCG84102.1,CCG84102.1
XP_018230064.1,CCG83698.1,CCG83698.1,CCG83698.1,CCG83698.1
XP_018227860.1,CCG84785.1,CCG84785.1,CCG84785.1,CCG84785.1
XP_018230206.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_018230327.1,CCG82562.1,CCG82562.1,CCG82562.1,CCG82562.1
XP_018230652.1,CCG82848.1,CCG82848.1,CCG82848.1,CCG82848.1
XP_018228507.1,CCG82277.1,CCG82277.1,CCG82277.1,CCG82277.1
XP_018229032.1,CCG84773.1,CCG84773.1,CCG84773.1,CCG84773.1
XP_018229627.1,CCG84838.1,CCG84838.1,CCG84838.1,CCG84838.1
XP_018230344.1,CCG84773.1,CCG84773.1,CCG84773.1,CCG84773.1
XP_018231398.1,CCG82296.1,CCG82296.1,CCG82296.1,CCG82296.1
XP_018231508.1,CCG80791.1,CCG80791.1,CCG80791.1,CCG80791.1
XP_018229357.1,CCG84806.1,CCG84806.1,CCG84806.1,CCG84806.1
XP_018230573.1,CCG83534.1,CCG83534.1,CCG83534.1,CCG83534.1
XP_018231260.1,CCG83103.1,CCG83103.1,CCG83103.1,CCG83103.1
XP_018228556.1,CCG81247.1,CCG81247.1,CCG81247.1,CCG81247.1
XP_018228628.1,CCG84524.1,CCG84524.1,CCG84524.1,CCG84524.1
XP_018229040.1,CCG80606.1,CCG80606.1,CCG80606.1,CCG80606.1
XP_018229647.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018231488.1,CCG83206.1,CCG83206.1,CCG83206.1,CCG83206.1
XP_018229028.1,CCG83643.1,CCG83643.1,CCG83643.1,CCG83643.1
XP_018229408.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_018229430.1,CCG84224.1,CCG84224.1,CCG84224.1,CCG84224.1
XP_018229535.1,CCG83365.1,CCG83365.1,CCG83365.1,CCG83365.1
XP_018231477.1,CCG82799.1,CCG82799.1,CCG82799.1,CCG82799.1
XP_018227859.1,CCG81867.1,CCG81867.1,CCG81867.1,CCG81867.1
XP_018228365.1,CCG81866.1,CCG81866.1,CCG81866.1,CCG81866.1
XP_018228857.1,CCG82887.1,CCG82887.1,CCG82887.1,CCG82887.1
XP_018229097.1,CCG82957.1,CCG82957.1,CCG82957.1,CCG82957.1
XP_018229969.1,CCG84952.1,CCG84952.1,CCG84952.1,CCG84952.1
XP_018229975.1,CCG82278.1,CCG82278.1,CCG82278.1,CCG82278.1
XP_018229987.1,CCG84262.1,CCG84262.1,CCG84262.1,CCG84262.1
XP_018230294.1,CCG80534.1,CCG80534.1,CCG80534.1,CCG80534.1
XP_018229711.1,CCG83409.1,CCG83409.1,CCG83409.1,CCG83409.1
XP_018230678.1,CCG80816.1,CCG80816.1,CCG80816.1,CCG80816.1
XP_018228300.1,CCG84298.1,CCG84298.1,CCG84298.1,CCG84298.1
XP_018229013.1,CCG82619.1,CCG82619.1,CCG82619.1,CCG82619.1
XP_018230362.1,CCG80701.1,CCG80701.1,CCG80701.1,CCG80701.1
XP_018228188.1,CCG82514.1,CCG82514.1,CCG82514.1,CCG82514.1
XP_018228867.1,CCG84441.1,CCG84441.1,CCG84441.1,CCG84441.1
XP_018229665.1,CCG84791.1,CCG84791.1,CCG84791.1,CCG84791.1
XP_018230315.1,CCG81931.1,CCG81931.1,CCG81931.1,CCG81931.1
XP_018228523.1,CCG82739.1,CCG82739.1,CCG82739.1,CCG82739.1
XP_018229058.1,CCG84093.1,CCG84093.1,CCG84093.1,CCG84093.1
XP_018231066.1,CCG83321.1,CCG83321.1,CCG83321.1,CCG83321.1
XP_018228524.1,CCG83135.1,CCG83135.1,CCG83135.1,CCG83135.1
XP_018229484.1,CCG84131.1,CCG84131.1,CCG84131.1,CCG84131.1
XP_018230284.1,CCG81312.1,CCG81312.1,CCG81312.1,CCG81312.1
XP_018228411.1,CCG81722.1,CCG81722.1,CCG81722.1,CCG81722.1
XP_018231164.1,CCG83901.1,CCG83901.1,CCG83901.1,CCG83901.1
XP_018228000.1,CCG81685.1,CCG81685.1,CCG81685.1,CCG81685.1
XP_018230170.1,CCG83461.1,CCG83461.1,CCG83461.1,CCG83461.1
XP_018230823.1,CCG84688.1,CCG84688.1,CCG84688.1,CCG84688.1
XP_018228647.1,CCG81211.1,CCG81211.1,CCG81211.1,CCG81211.1
XP_018229754.1,CCG84732.1,CCG84732.1,CCG84732.1,CCG84732.1
XP_018230302.1,CCG84974.1,CCG84974.1,CCG84974.1,CCG84974.1
XP_018229466.1,CCG81059.1,CCG81059.1,CCG81059.1,CCG81059.1
XP_018228780.1,CCG82347.1,CCG82347.1,CCG82347.1,CCG82347.1
XP_018229931.1,CCG80772.1,CCG80772.1,CCG80772.1,CCG80772.1
XP_018231519.1,CCG83190.1,CCG83190.1,CCG83190.1,CCG83190.1
XP_018228518.1,CCG82584.1,CCG82584.1,CCG82584.1,CCG82584.1
XP_018228794.1,CCG80578.1,CCG80578.1,CCG80578.1,CCG80578.1
XP_018228366.1,CCG84040.1,CCG84040.1,CCG84040.1,CCG84040.1
XP_018230560.1,CCG84190.1,CCG84190.1,CCG84190.1,CCG84190.1
XP_018231328.1,CCG84222.1,CCG84222.1,CCG84222.1,CCG84222.1
XP_018228234.1,CCG83776.1,CCG83776.1,CCG83776.1,CCG83776.1
XP_018229269.1,CCG82957.1,CCG82957.1,CCG82957.1,CCG82957.1
XP_018229457.1,CCG81440.1,CCG81440.1,CCG81440.1,CCG81440.1
XP_018228118.1,CCG82595.1,CCG82595.1,CCG82595.1,CCG82595.1
XP_018228147.1,CCG82797.1,CCG82797.1,CCG82797.1,CCG82797.1
XP_018228888.1,CCG82186.1,CCG82186.1,CCG82186.1,CCG82186.1
XP_018229336.1,CCG84746.1,CCG84746.1,CCG84746.1,CCG84746.1
XP_018229497.1,CCG81645.1,CCG81645.1,CCG81645.1,CCG81645.1
XP_018228762.1,CCG81088.1,CCG81088.1,CCG81088.1,CCG81088.1
XP_018229354.1,CCG84140.1,CCG84140.1,CCG84140.1,CCG84140.1
XP_018230855.1,CCG82112.1,CCG82112.1,CCG82112.1,CCG82112.1
XP_018229419.1,CCG83244.1,CCG83244.1,CCG83244.1,CCG83244.1
XP_018230877.1,CCG80850.1,CCG80850.1,CCG80850.1,CCG80850.1
XP_018228599.1,CCG81307.1,CCG81307.1,CCG81307.1,CCG81307.1
XP_018230145.1,CCG81139.1,CCG81139.1,CCG81139.1,CCG81139.1
XP_018230436.1,CCG84399.1,CCG84399.1,CCG84399.1,CCG84399.1
XP_018228013.1,CCG84024.1,CCG84024.1,CCG84024.1,CCG84024.1
XP_018228329.1,CCG81157.1,CCG81157.1,CCG81157.1,CCG81157.1
XP_018228465.1,CCG84956.1,CCG84956.1,CCG84956.1,CCG84956.1
XP_018229263.1,CCG84268.1,CCG84268.1,CCG84268.1,CCG84268.1
XP_018230214.1,CCG82431.1,CCG82431.1,CCG82431.1,CCG82431.1
XP_018230216.1,CCG83329.2,CCG83329.2,CCG83329.2,CCG83329.2
XP_018230531.1,CCG83100.1,CCG83100.1,CCG83100.1,CCG83100.1
XP_018228355.1,CCG83525.1,CCG83525.1,CCG83525.1,CCG83525.1
XP_018229165.1,CCG80791.1,CCG80791.1,CCG80791.1,CCG80791.1
XP_018229438.1,CCG84227.1,CCG84227.1,CCG84227.1,CCG84227.1
XP_018229525.1,CCG84252.1,CCG84252.1,CCG84252.1,CCG84252.1
XP_018230275.1,CCG81197.1,CCG81197.1,CCG81197.1,CCG81197.1
XP_018228125.1,CCG80736.1,CCG80736.1,CCG80736.1,CCG80736.1
XP_018229918.1,CCG80783.1,CCG80783.1,CCG80783.1,CCG80783.1
XP_018230167.1,CCG82502.1,CCG82502.1,CCG82502.1,CCG82502.1
XP_018230231.1,CCG80821.1,CCG80821.1,CCG80821.1,CCG80821.1
XP_018231172.1,CCG81229.1,CCG81229.1,CCG81229.1,CCG81229.1
XP_018229705.1,CCG83791.1,CCG83791.1,CCG83791.1,CCG83791.1
XP_018230361.1,CCG83859.1,CCG83859.1,CCG83859.1,CCG83859.1
XP_018230640.1,CCX35449.1,CCX35449.1,CCX35449.1,CCX35449.1
XP_018230937.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018231423.1,CCG82702.1,CCG82702.1,CCG82702.1,CCG82702.1
XP_018229723.1,CCG83412.1,CCG83412.1,CCG83412.1,CCG83412.1
XP_018231287.1,CCG81039.1,CCG81039.1,CCG81841.1,CCG81039.1
XP_018230255.1,CCG82355.1,CCG82355.1,CCG82355.1,CCG82355.1
XP_018228595.1,CCG81735.1,CCG81735.1,CCG81735.1,CCG81735.1
XP_018228784.1,CCG83354.1,CCG83354.1,CCG83354.1,CCG83354.1
XP_018230215.1,CCG82923.1,CCG82923.1,CCG82923.1,CCG82923.1
XP_018229079.1,CCG82580.1,CCG82580.1,CCG82580.1,CCG82580.1
XP_018230152.1,CCG84127.1,CCG84127.1,CCG84127.1,CCG84127.1
XP_018230799.1,CCG83309.1,CCG83309.1,CCG83309.1,CCG83309.1
XP_018229117.1,CCG84788.1,CCG84788.1,CCG84788.1,CCG84788.1
XP_018231025.1,CCG82615.1,CCG82615.1,CCG82615.1,CCG82615.1
XP_018228239.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_018229947.1,CCG81685.1,CCG81685.1,CCG81685.1,CCG81685.1
XP_018229145.1,CCG81000.1,CCG81000.1,CCG81000.1,CCG81000.1
XP_018227971.1,CCG82827.1,CCG82827.1,CCG82827.1,CCG82827.1
XP_018228006.1,CCG84632.1,CCG84632.1,CCG84632.1,CCG84632.1
XP_018228174.1,CCG84005.1,CCG84005.1,CCG84005.1,CCG84005.1
XP_018228022.1,CCG80577.1,CCG80577.1,CCG80577.1,CCG80577.1
XP_018231190.1,CCG81237.1,CCG81237.1,CCG81237.1,CCG81237.1
XP_018231412.1,CCG81082.1,CCG81082.1,CCG81082.1,CCG81082.1
XP_018228885.1,CCG83791.1,CCG83791.1,CCG83791.1,CCG83791.1
XP_018229087.1,CCG83675.1,CCG83675.1,CCG83675.1,CCG83675.1
XP_018229894.1,CCG83180.1,CCG83180.1,CCG83180.1,CCG83180.1
XP_018231272.1,CCG83760.1,CCG83760.1,CCG83760.1,CCG83760.1
XP_018231436.1,CCG81255.1,CCG81255.1,CCG81255.1,CCG81255.1
XP_018229473.1,CCG81373.1,CCG81373.1,CCG81373.1,CCG81373.1
XP_018229664.1,CCG84790.1,CCG84790.1,CCG84790.1,CCG84790.1
XP_018230022.1,CCG83505.1,CCG83505.1,CCG83505.1,CCG83505.1
XP_018229512.1,CCG83321.1,CCG83321.1,CCG83321.1,CCG83321.1
XP_018230802.1,CCG83729.1,CCG83729.1,CCG83729.1,CCG83729.1
XP_018227834.1,CCG84889.1,CCG84889.1,CCG84889.1,CCG84889.1
XP_018228069.1,CCG80696.1,CCG80696.1,CCG80696.1,CCG80696.1
XP_018230720.1,CCG84298.1,CCG84298.1,CCG84298.1,CCG84298.1
XP_018230839.1,CCG84293.1,CCG84293.1,CCG84293.1,CCG84293.1
XP_018230454.1,CCG81718.1,CCG81718.1,CCG81718.1,CCG81718.1
XP_018230805.1,CCG83671.1,CCG83671.1,CCG83671.1,CCG83671.1
XP_018231345.1,CCG82451.1,CCG82451.1,CCG82451.1,CCG82451.1
XP_018228884.1,CCG81069.1,CCG81069.1,CCG81069.1,CCG81069.1
XP_018229791.1,CCG83954.1,CCG83954.1,CCG83954.1,CCG83954.1
XP_018230760.1,CCG80648.1,CCG80648.1,CCG80648.1,CCG80648.1
XP_018230978.1,CCG84554.1,CCG84554.1,CCG84554.1,CCG84554.1
XP_018227801.1,CCG84889.1,CCG84889.1,CCG84889.1,CCG84889.1
XP_018228380.1,CCG81368.1,CCG81368.1,CCG81368.1,CCG81368.1
XP_018229418.1,CCG83238.1,CCG83238.1,CCG83238.1,CCG83238.1
XP_018228344.1,CCG80594.1,CCG80594.1,CCG80594.1,CCG80594.1
XP_018229135.1,CCG84484.1,CCG84484.1,CCG84484.1,CCG84484.1
XP_018229367.1,CCG84770.1,CCG84770.1,CCG84770.1,CCG84770.1
XP_018230742.1,CCG81126.1,CCG81126.1,CCG81126.1,CCG81126.1
XP_018228077.1,CCG81271.1,CCG81271.1,CCG81271.1,CCG81271.1
XP_018228854.1,CCG81751.1,CCG81751.1,CCG81751.1,CCG81751.1
XP_018230265.1,CCG82633.1,CCG82633.1,CCG82633.1,CCG82633.1
XP_018230469.1,CCG82220.1,CCG82220.1,CCG82220.1,CCG82220.1
XP_018231170.1,CCG81238.1,CCG81238.1,CCG81238.1,CCG81238.1
XP_018227970.1,CCG83560.1,CCG83560.1,CCG83560.1,CCG83560.1
XP_018228264.1,CCG81127.1,CCG81127.1,CCG81127.1,CCG81127.1
XP_018228401.1,CCG80701.1,CCG80701.1,CCG80701.1,CCG80701.1
XP_018228924.1,CCG80554.1,CCG80554.1,CCG80554.1,CCG80554.1
XP_018229272.1,CCG83450.1,CCG83450.1,CCG83450.1,CCG83450.1
XP_018229548.1,CCG81473.1,CCG81473.1,CCG83512.1,CCG81473.1
XP_018229924.1,CCG84484.1,CCG84484.1,CCG84484.1,CCG84484.1
XP_018231218.1,CCG82223.1,CCG82223.1,CCG82223.1,CCG82223.1
XP_018228705.1,CCG81404.1,CCG81404.1,CCG81404.1,CCG81404.1
XP_018229065.1,CCG81241.1,CCG81241.1,CCG81241.1,CCG81241.1
XP_018229424.1,CCG81588.1,CCG81588.1,CCG81588.1,CCG81588.1
XP_018230270.1,CCG83013.1,CCG83013.1,CCG83013.1,CCG83013.1
XP_018230862.1,CCG84011.1,CCG84011.1,CCG84011.1,CCG84011.1
XP_018230931.1,CCG83259.1,CCG83259.1,CCG83259.1,CCG83259.1
XP_018231439.1,CCG85137.1,CCG85137.1,CCG85137.1,CCG85137.1
XP_018228184.1,CCG82481.1,CCG82481.1,CCG82481.1,CCG82481.1
XP_018228606.1,CCG83536.1,CCG83536.1,CCG83536.1,CCG83536.1
XP_018229064.1,CCG82729.1,CCG82729.1,CCG82729.1,CCG82729.1
XP_018229745.1,CCG81004.1,CCG81004.1,CCG81004.1,CCG81004.1
XP_018229830.1,CCG82239.1,CCG82239.1,CCG81588.1,CCG82239.1
XP_018230126.1,CCG82746.1,CCG82746.1,CCG82746.1,CCG82746.1
XP_018231068.1,CCG84829.1,CCG84829.1,CCG84829.1,CCG84829.1
XP_018228261.1,CCG84024.1,CCG84024.1,CCG84024.1,CCG84024.1
XP_018228338.1,CCG80677.1,CCG80677.1,CCG80677.1,CCG80677.1
XP_018228361.1,CCG81300.1,CCG81300.1,CCG81300.1,CCG81300.1
XP_018228605.1,CCG81148.1,CCG81148.1,CCG81148.1,CCG81148.1
XP_018230018.1,CCG81828.1,CCG81828.1,CCG81828.1,CCG81828.1
XP_018230128.1,CCG81179.1,CCG81179.1,CCG81179.1,CCG81179.1
XP_018230500.1,CCG84541.1,CCG84541.1,CCG84541.1,CCG84541.1
XP_018228121.1,CCG84352.1,CCG84352.1,CCG84352.1,CCG84352.1
XP_018229011.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_018229193.1,CCG80900.1,CCG80900.1,CCG80900.1,CCG80900.1
XP_018230391.1,CCG82926.1,CCG82926.1,CCG82926.1,CCG82926.1
XP_018231197.1,CCG82799.1,CCG82799.1,CCG82799.1,CCG82799.1
XP_018228127.1,CCG84305.1,CCG84305.1,CCG84305.1,CCG84305.1
XP_018229045.1,CCG81789.1,CCG81789.1,CCG81789.1,CCG81789.1
XP_018229246.1,CCG82641.1,CCG82641.1,CCG82641.1,CCG82641.1
XP_018227855.1,CCG84889.1,CCG84889.1,CCG84889.1,CCG84889.1
XP_018228189.1,CCG82507.1,CCG82507.1,CCG82507.1,CCG82507.1
XP_018228330.1,CCG83257.1,CCG83257.1,CCG83257.1,CCG83257.1
XP_018228943.1,CCG81367.1,CCG81367.1,CCG81367.1,CCG81367.1
XP_018229420.1,CCG83245.1,CCG83245.1,CCG83245.1,CCG83245.1
XP_018229557.1,CCG83274.1,CCG83274.1,CCG83274.1,CCG83274.1
XP_018229725.1,CCG83519.1,CCG83519.1,CCG83519.1,CCG83519.1
XP_018230213.1,CCG83477.1,CCG83477.1,CCG83477.1,CCG83477.1
XP_018230520.1,CCG82891.1,CCG82891.1,CCG82891.1,CCG82891.1
XP_018228947.1,CCG81379.1,CCG81379.1,CCG81379.1,CCG81379.1
XP_018228991.1,CCG84581.1,CCG84581.1,CCG84581.1,CCG84581.1
XP_018227967.1,CCG82999.1,CCG82999.1,CCG82999.1,CCG82999.1
XP_018228607.1,CCG82324.1,CCG82324.1,CCG82324.1,CCG82324.1
XP_018228986.1,CCG84780.1,CCG84780.1,CCG84780.1,CCG84780.1
XP_018229247.1,CCG83578.1,CCG83578.1,CCG83578.1,CCG83578.1
XP_018230250.1,CCG82875.1,CCG82875.1,CCG82875.1,CCG82875.1
XP_018230367.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_018230952.1,CCG83450.1,CCG83450.1,CCG83450.1,CCG83450.1
XP_018231173.1,CCG84442.1,CCG84442.1,CCG84442.1,CCG84442.1
XP_018231223.1,CCG82974.1,CCG82974.1,CCG82974.1,CCG82974.1
XP_018231349.1,CCG83127.1,CCG83127.1,CCG83127.1,CCG83127.1
XP_018227926.1,CCG81185.1,CCG81185.1,CCG81185.1,CCG81185.1
XP_018228113.1,CCG81878.1,CCG81878.1,CCG81878.1,CCG81878.1
XP_018228716.1,CCG85074.1,CCG85074.1,CCG85074.1,CCG85074.1
XP_018228772.1,CCG83023.1,CCG83023.1,CCG83023.1,CCG83023.1
XP_018228035.1,CCG84607.1,CCG84607.1,CCG84607.1,CCG84607.1
XP_018228516.1,CCG81181.1,CCG81181.1,CCG81181.1,CCG81181.1
XP_018229132.1,CCG82901.1,CCG82901.1,CCG82901.1,CCG82901.1
XP_018230424.1,CCG81068.1,CCG81068.1,CCG81068.1,CCG81068.1
XP_018228382.1,CCG83275.1,CCG83275.1,CCG83275.1,CCG83275.1
XP_018228704.1,CCG82797.1,CCG82797.1,CCG82797.1,CCG82797.1
XP_018229494.1,CCG81216.1,CCG81216.1,CCG81216.1,CCG81216.1
XP_018228271.1,CCG84889.1,CCG84889.1,CCG84889.1,CCG84889.1
XP_018228459.1,CCG80816.1,CCG80816.1,CCG80816.1,CCG80816.1
XP_018228708.1,CCG81445.1,CCG81445.1,CCG81445.1,CCG81445.1
XP_018229612.1,CCG81063.1,CCG81063.1,CCG81063.1,CCG81063.1
XP_018229722.1,CCG83396.1,CCG83396.1,CCG83396.1,CCG83396.1
XP_018229755.1,CCG84541.1,CCG84541.1,CCG84541.1,CCG84541.1
XP_018230814.1,CCG84541.1,CCG84541.1,CCG84541.1,CCG84541.1
XP_018228788.1,CCG82035.1,CCG82035.1,CCG82035.1,CCG82035.1
XP_018231294.1,CCG84657.1,CCG84657.1,CCG84657.1,CCG84657.1
XP_018231512.1,CCG83164.1,CCG83164.1,CCG83164.1,CCG83164.1
XP_018228159.1,CCG83295.1,CCG83295.1,CCG83295.1,CCG83295.1
XP_018228622.1,CCG80646.1,CCG80646.1,CCG80646.1,CCG80646.1
XP_018229640.1,CCG81878.1,CCG81878.1,CCG81878.1,CCG81878.1
XP_018230733.1,CCG80622.1,CCG80622.1,CCG80622.1,CCG80622.1
XP_018231091.1,CCG83847.1,CCG83847.1,CCG83847.1,CCG83847.1
XP_018227966.1,CCG81000.1,CCG81000.1,CCG81000.1,CCG81000.1
XP_018228682.1,CCG83933.1,CCG83933.1,CCG83933.1,CCG83933.1
XP_018229293.1,CCG82010.1,CCG82010.1,CCG82010.1,CCG82010.1
XP_018230976.1,CCG84997.1,CCG84997.1,CCG84997.1,CCG84997.1
XP_018231016.1,CCG83309.1,CCG83309.1,CCG83309.1,CCG83309.1
XP_018229534.1,CCG82925.1,CCG82925.1,CCG82925.1,CCG82925.1
