,bfs,bts,graph,faiss
XP_018230604.1,NP_011661.2,NP_011661.2,NP_011661.2,NP_011661.2
XP_018231149.1,NP_011582.1,NP_011582.1,NP_011582.1,NP_011582.1
XP_018231162.1,NP_009351.1,NP_009351.1,NP_009351.1,NP_009351.1
XP_018230492.1,NP_014378.1,NP_014378.1,NP_014378.1,NP_014378.1
XP_018229531.1,NP_013917.1,NP_013917.1,NP_013917.1,NP_013917.1
XP_018229607.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_018229436.1,NP_012796.1,NP_012796.1,NP_012796.1,NP_012796.1
XP_018229946.1,NP_010905.1,NP_010905.1,NP_010905.1,NP_010905.1
XP_018229989.1,NP_011263.2,NP_011263.2,NP_011263.2,NP_011263.2
XP_018230901.1,NP_009468.1,NP_009468.1,NP_009468.1,NP_009468.1
XP_018227771.1,NP_012734.1,NP_012734.1,NP_013027.4,NP_012734.1
XP_018230136.1,NP_010971.1,NP_010971.1,NP_010971.1,NP_010971.1
XP_018228199.1,NP_012797.1,NP_012797.1,NP_012797.1,NP_012797.1
XP_018230133.1,NP_013439.1,NP_013439.1,NP_013439.1,NP_013439.1
XP_018231387.1,NP_012175.1,NP_012175.1,NP_012175.1,NP_012175.1
XP_018228677.1,NP_013102.1,NP_013102.1,NP_013102.1,NP_013102.1
XP_018228662.1,NP_011613.3,NP_011613.3,NP_011613.3,NP_011613.3
XP_018229140.1,NP_014497.1,NP_014497.1,NP_013890.1,NP_014497.1
XP_018229206.1,NP_010359.1,NP_010359.1,NP_010359.1,NP_010359.1
XP_018229492.1,NP_012890.1,NP_012890.1,NP_012890.1,NP_012890.1
XP_018229681.1,NP_015436.1,NP_015436.1,NP_015436.1,NP_015436.1
XP_018231413.1,NP_010347.1,NP_010347.1,NP_010347.1,NP_010347.1
XP_018229276.1,NP_010765.3,NP_010765.3,NP_010765.3,NP_010765.3
XP_018230359.1,NP_014009.1,NP_014009.1,NP_014009.1,NP_014009.1
XP_018231252.1,NP_010227.1,NP_010227.1,NP_010227.1,NP_010227.1
XP_018231455.1,NP_013240.1,NP_013240.1,NP_013240.1,NP_013240.1
XP_018228709.1,NP_011732.1,NP_011732.1,NP_011732.1,NP_011732.1
XP_018230725.1,NP_010552.3,NP_010552.3,NP_010552.3,NP_010552.3
XP_018228172.1,NP_012490.1,NP_012490.1,NP_012490.1,NP_012490.1
XP_018229893.1,NP_013204.1,NP_013204.1,NP_013204.1,NP_013204.1
XP_018231254.1,NP_012434.1,NP_012434.1,NP_012434.1,NP_012434.1
XP_018228890.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_018230051.1,NP_009757.1,NP_009757.1,NP_009757.1,NP_009757.1
XP_018230581.1,NP_011344.1,NP_011344.1,NP_011344.1,NP_011344.1
XP_018228014.1,NP_009443.1,NP_009443.1,NP_009612.1,NP_009443.1
XP_018231372.1,NP_011959.1,NP_011959.1,NP_011959.1,NP_011959.1
XP_018229370.1,NP_014897.1,NP_014897.1,NP_014897.1,NP_014897.1
XP_018230288.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_018230589.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018227919.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018228625.1,NP_013236.1,NP_013236.1,NP_013236.1,NP_013236.1
XP_018231236.1,NP_116604.1,NP_116604.1,NP_116604.1,NP_116604.1
XP_018228612.1,NP_015485.1,NP_015485.1,NP_015485.1,NP_015485.1
XP_018229573.1,NP_012579.1,NP_012579.1,NP_012579.1,NP_012579.1
XP_018229728.1,NP_010450.3,NP_010450.3,NP_010450.3,NP_010450.3
XP_018230404.1,NP_010524.3,NP_010524.3,NP_010524.3,NP_010524.3
XP_018230973.1,NP_014849.3,NP_014849.3,NP_014849.3,NP_014849.3
XP_018229233.1,NP_012742.1,NP_012742.1,NP_012742.1,NP_012742.1
XP_018229589.1,NP_014146.1,NP_014146.1,NP_014146.1,NP_014146.1
XP_018229747.1,NP_010491.4,NP_010491.4,NP_010491.4,NP_010491.4
XP_018229838.1,NP_009478.1,NP_009478.1,NP_009478.1,NP_009478.1
XP_018230554.1,NP_010577.3,NP_010577.3,NP_010577.3,NP_010577.3
XP_018229558.1,NP_010509.1,NP_010509.1,NP_010509.1,NP_010509.1
XP_018228554.1,NP_010746.1,NP_010746.1,NP_010746.1,NP_010746.1
XP_018229190.1,NP_010494.1,NP_010494.1,NP_010494.1,NP_010494.1
XP_018230650.1,NP_010114.1,NP_010114.1,NP_009545.2,NP_010114.1
XP_018227964.1,NP_012908.1,NP_012908.1,NP_012908.1,NP_012908.1
XP_018228434.1,NP_012064.1,NP_012064.1,NP_012064.1,NP_012064.1
XP_018229732.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018230452.1,NP_010778.3,NP_010778.3,NP_010778.3,NP_010778.3
XP_018228508.1,NP_011584.2,NP_011584.2,NP_011584.2,NP_011584.2
XP_018229582.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018230263.1,NP_013244.1,NP_013244.1,NP_013244.1,NP_013244.1
XP_018227877.1,NP_012734.1,NP_012734.1,NP_013027.4,NP_012734.1
XP_018228665.1,NP_012753.2,NP_012753.2,NP_012753.2,NP_012753.2
XP_018231248.1,NP_011959.1,NP_011959.1,NP_011959.1,NP_011959.1
XP_018229795.1,NP_010457.3,NP_010457.3,NP_010457.3,NP_010457.3
XP_018229314.1,NP_011420.3,NP_011420.3,NP_011420.3,NP_011420.3
XP_018231414.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_018231175.1,NP_009777.1,NP_009777.1,NP_009777.1,NP_009777.1
XP_018228917.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018230316.1,NP_013888.1,NP_013888.1,NP_013888.1,NP_013888.1
XP_018230615.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018231399.1,NP_012801.1,NP_012801.1,NP_012801.1,NP_012801.1
XP_018228088.1,NP_010806.1,NP_010806.1,NP_012403.1,NP_010806.1
XP_018228752.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018228475.1,NP_009691.1,NP_009691.1,NP_009691.1,NP_009691.1
XP_018228684.1,NP_015114.2,NP_015114.2,NP_015114.2,NP_015114.2
XP_018231049.1,NP_014657.1,NP_014657.1,NP_014657.1,NP_014657.1
XP_018228807.1,NP_009542.1,NP_009542.1,NP_009542.1,NP_009542.1
XP_018229489.1,NP_013717.1,NP_013717.1,NP_013717.1,NP_013717.1
XP_018229910.1,NP_010637.4,NP_010637.4,NP_010637.4,NP_010637.4
XP_018230087.1,NP_010620.3,NP_010620.3,NP_010620.3,NP_010620.3
XP_018231134.1,NP_014044.1,NP_014044.1,NP_014044.1,NP_014044.1
XP_018228458.1,NP_013505.4,NP_013505.4,NP_013505.4,NP_013505.4
XP_018230043.1,NP_014405.1,NP_014405.1,NP_014405.1,NP_014405.1
XP_018230395.1,NP_012122.3,NP_012122.3,NP_012122.3,NP_012122.3
XP_018230758.1,NP_015010.1,NP_015010.1,NP_015010.1,NP_015010.1
XP_018228168.1,NP_009389.3,NP_009389.3,NP_009389.3,NP_009389.3
XP_018230150.1,NP_012539.1,NP_012539.1,NP_012539.1,NP_012539.1
XP_018229350.1,NP_015282.1,NP_015282.1,NP_015282.1,NP_015282.1
XP_018230038.1,NP_012196.1,NP_012196.1,NP_012196.1,NP_012196.1
XP_018228880.1,NP_015406.1,NP_015406.1,NP_015406.1,NP_015406.1
XP_018229790.1,NP_015357.1,NP_015357.1,NP_015357.1,NP_015357.1
XP_018231258.1,NP_015232.1,NP_015232.1,NP_015232.1,NP_015232.1
XP_018228284.1,NP_009660.1,NP_009660.1,NP_009660.1,NP_009660.1
XP_018228469.1,NP_010015.3,NP_010015.3,NP_010015.3,NP_010015.3
XP_018231100.1,NP_015206.1,NP_015206.1,NP_015206.1,NP_015206.1
XP_018229735.1,NP_013098.1,NP_013098.1,NP_013098.1,NP_013098.1
XP_018230943.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_018228179.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_018228765.1,NP_015501.2,NP_015501.2,NP_015501.2,NP_015501.2
XP_018229611.1,NP_010414.3,NP_010414.3,NP_010414.3,NP_010414.3
XP_018229670.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018229800.1,NP_009351.1,NP_009351.1,NP_009351.1,NP_009351.1
XP_018227805.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018228114.1,NP_013365.1,NP_013365.1,NP_013365.1,NP_013365.1
XP_018229031.1,NP_015140.1,NP_015140.1,NP_015140.1,NP_015140.1
XP_018228786.1,NP_116695.3,NP_116695.3,NP_116695.3,NP_116695.3
XP_018229033.1,NP_013791.1,NP_013791.1,NP_013791.1,NP_013791.1
XP_018230085.1,NP_012111.1,NP_012111.1,NP_012111.1,NP_012111.1
XP_018230419.1,NP_011946.1,NP_011946.1,NP_011946.1,NP_011946.1
XP_018230465.1,NP_014886.1,NP_014886.1,NP_014886.1,NP_014886.1
XP_018230731.1,NP_009984.1,NP_009984.1,NP_009984.1,NP_009984.1
XP_018228567.1,NP_015280.1,NP_015280.1,NP_015280.1,NP_015280.1
XP_018231153.1,NP_010091.2,NP_010091.2,NP_010091.2,NP_010091.2
XP_018228250.1,NP_013218.1,NP_013218.1,NP_013218.1,NP_013218.1
XP_018231421.1,NP_015436.1,NP_015436.1,NP_015436.1,NP_015436.1
XP_018228466.1,NP_012962.3,NP_012962.3,NP_012962.3,NP_012962.3
XP_018229077.1,NP_015397.1,NP_015397.1,NP_015397.1,NP_015397.1
XP_018229425.1,NP_013643.1,NP_013643.1,NP_013643.1,NP_013643.1
XP_018230524.1,NP_011067.3,NP_011067.3,NP_011067.3,NP_011067.3
XP_018228001.1,NP_011100.1,NP_011100.1,NP_011100.1,NP_011100.1
XP_018228653.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_018228968.1,NP_009997.2,NP_009997.2,NP_009997.2,NP_009997.2
XP_018229368.1,NP_011344.1,NP_011344.1,NP_011344.1,NP_011344.1
XP_018229629.1,NP_010778.3,NP_010778.3,NP_010778.3,NP_010778.3
XP_018231275.1,NP_012801.1,NP_012801.1,NP_012801.1,NP_012801.1
XP_018228138.1,NP_014797.1,NP_014797.1,NP_014797.1,NP_014797.1
XP_018228388.1,NP_011568.3,NP_011568.3,NP_011568.3,NP_011568.3
XP_018231065.1,NP_009685.3,NP_009685.3,NP_009685.3,NP_009685.3
XP_018227836.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018229309.1,NP_011985.1,NP_011985.1,NP_011985.1,NP_011985.1
XP_018230495.1,NP_011420.3,NP_011420.3,NP_011420.3,NP_011420.3
XP_018230548.1,NP_013374.1,NP_013374.1,NP_013374.1,NP_013374.1
XP_018230068.1,NP_012877.1,NP_012877.1,NP_012877.1,NP_012877.1
XP_018231202.1,NP_015367.1,NP_015367.1,NP_015367.1,NP_015367.1
XP_018231305.1,NP_013681.1,NP_013681.1,NP_013681.1,NP_013681.1
XP_018230017.1,NP_014676.1,NP_014676.1,NP_014676.1,NP_014676.1
XP_018231513.1,NP_011344.1,NP_011344.1,NP_011344.1,NP_011344.1
XP_018228427.1,NP_013218.1,NP_013218.1,NP_015436.1,NP_013218.1
XP_018230132.1,NP_010281.1,NP_010281.1,NP_010281.1,NP_010281.1
XP_018229789.1,NP_015221.1,NP_015221.1,NP_015221.1,NP_015221.1
XP_018229871.1,NP_013857.1,NP_013857.1,NP_013857.1,NP_013857.1
XP_018228229.1,NP_010052.1,NP_010052.1,NP_010052.1,NP_010052.1
XP_018228960.1,NP_011074.3,NP_011074.3,NP_011074.3,NP_011074.3
XP_018229303.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_018229788.1,NP_012031.1,NP_012031.1,NP_012031.1,NP_012031.1
XP_018229881.1,NP_012849.1,NP_012849.1,NP_012849.1,NP_012849.1
XP_018228663.1,NP_015140.1,NP_015140.1,NP_015140.1,NP_015140.1
XP_018228376.1,NP_013189.1,NP_013189.1,NP_013189.1,NP_013189.1
XP_018228596.1,NP_012450.1,NP_012450.1,NP_012450.1,NP_012450.1
XP_018231177.1,NP_013837.1,NP_013837.1,NP_013837.1,NP_013837.1
XP_018230865.1,NP_013995.1,NP_013995.1,NP_013995.1,NP_013995.1
XP_018228068.1,NP_014953.3,NP_014953.3,NP_014953.3,NP_014953.3
XP_018229003.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_018230267.1,NP_010359.1,NP_010359.1,NP_010359.1,NP_010359.1
XP_018231335.1,NP_013810.1,NP_013810.1,NP_013810.1,NP_013810.1
XP_018228728.1,NP_014030.1,NP_014030.1,NP_014030.1,NP_014030.1
XP_018229282.1,NP_010092.2,NP_010092.2,NP_010092.2,NP_010092.2
XP_018229465.1,NP_012787.1,NP_012787.1,NP_012787.1,NP_012787.1
XP_018229637.1,NP_010376.3,NP_010376.3,NP_010376.3,NP_010376.3
XP_018231003.1,NP_116661.1,NP_116661.1,NP_116661.1,NP_116661.1
XP_018231036.1,NP_011737.2,NP_011737.2,NP_011737.2,NP_011737.2
XP_018231310.1,NP_009689.3,NP_009689.3,NP_009689.3,NP_009689.3
XP_018229089.1,NP_012208.1,NP_012208.1,NP_012208.1,NP_012208.1
XP_018230260.1,NP_015156.1,NP_015156.1,NP_015156.1,NP_015156.1
XP_018229010.1,NP_013069.1,NP_013069.1,NP_013069.1,NP_013069.1
XP_018229609.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_018229806.1,NP_012058.1,NP_012058.1,NP_012058.1,NP_012058.1
XP_018231476.1,NP_013335.1,NP_013335.1,NP_013335.1,NP_013335.1
XP_018228136.1,NP_011416.3,NP_011416.3,NP_011416.3,NP_011416.3
XP_018228107.1,NP_011362.3,NP_011362.3,NP_011362.3,NP_011362.3
XP_018228558.1,NP_010852.4,NP_010852.4,NP_010852.4,NP_010852.4
XP_018229854.1,NP_014338.3,NP_014338.3,NP_014338.3,NP_014338.3
XP_018228364.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018228575.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_018229146.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_018230873.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_018230516.1,NP_009696.2,NP_009696.2,NP_009696.2,NP_009696.2
XP_018229884.1,NP_011792.1,NP_011792.1,NP_011792.1,NP_011792.1
XP_018230127.1,NP_009404.1,NP_009404.1,NP_009404.1,NP_009404.1
XP_018230482.1,NP_011656.3,NP_011656.3,NP_011656.3,NP_011656.3
XP_018228415.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_018230944.1,NP_014625.1,NP_014625.1,NP_014625.1,NP_014625.1
XP_018231495.1,NP_012135.1,NP_012135.1,NP_012135.1,NP_012135.1
XP_018229331.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018230519.1,NP_015209.1,NP_015209.1,NP_015209.1,NP_015209.1
XP_018230728.1,NP_013959.1,NP_013959.1,NP_013959.1,NP_013959.1
XP_018228702.1,NP_009983.1,NP_009983.1,NP_009983.1,NP_009983.1
XP_018228816.1,NP_010334.1,NP_010334.1,NP_010334.1,NP_010334.1
XP_018229843.1,NP_013589.1,NP_013589.1,NP_013589.1,NP_013589.1
XP_018228817.1,NP_010120.1,NP_010120.1,NP_010120.1,NP_010120.1
XP_018230932.1,NP_011103.1,NP_011103.1,NP_011103.1,NP_011103.1
XP_018229595.1,NP_015516.1,NP_015516.1,NP_015516.1,NP_015516.1
XP_018229835.1,NP_013360.1,NP_013360.1,NP_013360.1,NP_013360.1
XP_018231160.1,NP_009655.2,NP_009655.2,NP_009655.2,NP_009655.2
XP_018231356.1,NP_013439.1,NP_013439.1,NP_013439.1,NP_013439.1
XP_018228778.1,NP_013839.1,NP_013839.1,NP_013839.1,NP_013839.1
XP_018229076.1,NP_013392.1,NP_013392.1,NP_013392.1,NP_013392.1
XP_018229404.1,NP_013967.1,NP_013967.1,NP_013967.1,NP_013967.1
XP_018229443.1,NP_009759.3,NP_009759.3,NP_009759.3,NP_009759.3
XP_018231448.1,NP_013161.1,NP_013161.1,NP_013161.1,NP_013161.1
XP_018229757.1,NP_013184.1,NP_013184.1,NP_013184.1,NP_013184.1
XP_018231041.1,NP_015343.1,NP_015343.1,NP_015343.1,NP_015343.1
XP_018231277.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018228203.1,NP_014528.1,NP_014528.1,NP_014528.1,NP_014528.1
XP_018231449.1,NP_009386.1,NP_009386.1,NP_009386.1,NP_009386.1
XP_018228303.1,NP_010678.3,NP_010678.3,NP_010678.3,NP_010678.3
XP_018229115.1,NP_014799.1,NP_014799.1,NP_014799.1,NP_014799.1
XP_018229343.1,NP_010128.1,NP_010128.1,NP_010128.1,NP_010128.1
XP_018228720.1,NP_013065.1,NP_013065.1,NP_013065.1,NP_013065.1
XP_018228988.1,NP_014917.3,NP_014917.3,NP_011873.1,NP_014917.3
XP_018230494.1,NP_015358.1,NP_015358.1,NP_015358.1,NP_015358.1
XP_018229914.1,NP_013378.1,NP_013378.1,NP_013378.1,NP_013378.1
XP_018228353.1,NP_011451.1,NP_011451.1,NP_011451.1,NP_011451.1
XP_018228360.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018228398.1,NP_116654.1,NP_116654.1,NP_116654.1,NP_116654.1
XP_018228996.1,NP_010322.1,NP_010322.1,NP_010322.1,NP_010322.1
XP_018228200.1,NP_011071.3,NP_011071.3,NP_011071.3,NP_011071.3
XP_018228690.1,NP_014625.1,NP_014625.1,NP_014625.1,NP_014625.1
XP_018230088.1,NP_012535.3,NP_012535.3,NP_012535.3,NP_012535.3
XP_018230187.1,NP_010939.1,NP_010939.1,NP_010939.1,NP_010939.1
XP_018227780.1,NP_009443.1,NP_009443.1,NP_010244.1,NP_009443.1
XP_018228875.1,NP_010042.2,NP_010042.2,NP_010042.2,NP_010042.2
XP_018229796.1,NP_011351.1,NP_011351.1,NP_011351.1,NP_011351.1
XP_018228531.1,NP_010645.1,NP_010645.1,NP_010645.1,NP_010645.1
XP_018231063.1,NP_014528.1,NP_014528.1,NP_014528.1,NP_014528.1
XP_018231157.1,NP_014321.3,NP_014321.3,NP_014321.3,NP_014321.3
XP_018228440.1,NP_014298.1,NP_014298.1,NP_014298.1,NP_014298.1
XP_018230009.1,NP_011405.1,NP_011405.1,NP_011405.1,NP_011405.1
XP_018230583.1,NP_012337.1,NP_012337.1,NP_012337.1,NP_012337.1
XP_018231389.1,NP_013354.1,NP_013354.1,NP_013354.1,NP_013354.1
XP_018229356.1,NP_013612.1,NP_013612.1,NP_013612.1,NP_013612.1
XP_018229802.1,NP_116677.3,NP_116677.3,NP_116677.3,NP_116677.3
XP_018230202.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_018231111.1,NP_116641.1,NP_116641.1,NP_116641.1,NP_116641.1
XP_018228368.1,NP_014996.3,NP_014996.3,NP_014996.3,NP_014996.3
XP_018228799.1,NP_009934.1,NP_009934.1,NP_009934.1,NP_009934.1
XP_018229474.1,NP_011585.3,NP_011585.3,NP_011585.3,NP_011585.3
XP_018230398.1,NP_013605.1,NP_013605.1,NP_013605.1,NP_013605.1
XP_018230793.1,NP_013374.1,NP_013374.1,NP_013374.1,NP_013374.1
XP_018229364.1,NP_012927.3,NP_012927.3,NP_012927.3,NP_012927.3
XP_018230553.1,NP_014859.3,NP_014859.3,NP_014859.3,NP_014859.3
XP_018230628.1,NP_014670.1,NP_014670.1,NP_014670.1,NP_014670.1
XP_018231485.1,NP_012644.1,NP_012644.1,NP_012644.1,NP_012644.1
XP_018228109.1,NP_012478.3,NP_012478.3,NP_012478.3,NP_012478.3
XP_018228617.1,NP_009661.1,NP_009661.1,NP_009661.1,NP_009661.1
XP_018229440.1,NP_010674.3,NP_010674.3,NP_010674.3,NP_010674.3
XP_018229997.1,NP_010901.1,NP_010901.1,NP_010901.1,NP_010901.1
XP_018229014.1,NP_011336.3,NP_011336.3,NP_011336.3,NP_011336.3
XP_018231379.1,NP_012334.1,NP_012334.1,NP_012334.1,NP_012334.1
XP_018227951.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_018228868.1,NP_013717.1,NP_013717.1,NP_013717.1,NP_013717.1
XP_018228878.1,NP_010652.3,NP_010652.3,NP_010652.3,NP_010652.3
XP_018229882.1,NP_015507.1,NP_015507.1,NP_015507.1,NP_015507.1
XP_018230739.1,NP_014771.3,NP_014771.3,NP_014771.3,NP_014771.3
XP_018228249.1,NP_009343.1,NP_009343.1,NP_009343.1,NP_009343.1
XP_018228598.1,NP_014036.1,NP_014036.1,NP_014036.1,NP_014036.1
XP_018230794.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_018229280.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_018229366.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_018229413.1,NP_012834.1,NP_012834.1,NP_012834.1,NP_012834.1
XP_018229503.1,NP_014874.1,NP_014874.1,NP_014874.1,NP_014874.1
XP_018230073.1,NP_013717.1,NP_013717.1,NP_013717.1,NP_013717.1
XP_018230238.1,NP_010645.1,NP_010645.1,NP_010645.1,NP_010645.1
XP_018230483.1,NP_013032.1,NP_013032.1,NP_013032.1,NP_013032.1
XP_018231501.1,NP_010903.3,NP_010903.3,NP_010903.3,NP_010903.3
XP_018228141.1,NP_010652.3,NP_010652.3,NP_010652.3,NP_010652.3
XP_018229701.1,NP_011431.1,NP_011431.1,NP_011431.1,NP_011431.1
XP_018230602.1,NP_010991.3,NP_010991.3,NP_010991.3,NP_010991.3
XP_018230996.1,NP_011095.1,NP_011095.1,NP_011095.1,NP_011095.1
XP_018231408.1,NP_013959.1,NP_013959.1,NP_013959.1,NP_013959.1
XP_018227992.1,NP_014017.1,NP_014017.1,NP_014017.1,NP_014017.1
XP_018228926.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_018229801.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_018229928.1,NP_009514.1,NP_009514.1,NP_009514.1,NP_009514.1
XP_018230854.1,NP_011687.1,NP_011687.1,NP_011687.1,NP_011687.1
XP_018231088.1,NP_015232.1,NP_015232.1,NP_015232.1,NP_015232.1
XP_018229710.1,NP_011607.3,NP_011607.3,NP_011607.3,NP_011607.3
XP_018229828.1,NP_011323.3,NP_011323.3,NP_011323.3,NP_011323.3
XP_018229995.1,NP_010903.3,NP_010903.3,NP_010903.3,NP_010903.3
XP_018230064.1,NP_013423.1,NP_013423.1,NP_013423.1,NP_013423.1
XP_018227860.1,NP_011617.1,NP_011617.1,NP_011617.1,NP_011617.1
XP_018230206.1,NP_010761.3,NP_010761.3,NP_010761.3,NP_010761.3
XP_018230327.1,NP_011931.2,NP_011931.2,NP_011931.2,NP_011931.2
XP_018230652.1,NP_012036.1,NP_012036.1,NP_012036.1,NP_012036.1
XP_018228507.1,NP_010649.1,NP_010649.1,NP_010649.1,NP_010649.1
XP_018229032.1,NP_011883.1,NP_011883.1,NP_011883.1,NP_011883.1
XP_018229627.1,NP_013945.1,NP_013945.1,NP_013945.1,NP_013945.1
XP_018230344.1,NP_011883.1,NP_011883.1,NP_011883.1,NP_011883.1
XP_018231398.1,NP_015253.1,NP_015253.1,NP_015253.1,NP_015253.1
XP_018231508.1,NP_014011.1,NP_014011.1,NP_014011.1,NP_014011.1
XP_018229357.1,NP_013019.1,NP_013019.1,NP_013019.1,NP_013019.1
XP_018230573.1,NP_011010.1,NP_011010.1,NP_011010.1,NP_011010.1
XP_018231260.1,NP_013571.3,NP_013571.3,NP_013571.3,NP_013571.3
XP_018228556.1,NP_014449.1,NP_014449.1,NP_014449.1,NP_014449.1
XP_018228628.1,NP_009729.1,NP_009729.1,NP_009729.1,NP_009729.1
XP_018229040.1,NP_010528.3,NP_010528.3,NP_010528.3,NP_010528.3
XP_018229647.1,NP_014550.1,NP_014550.1,NP_014550.1,NP_014550.1
XP_018231488.1,NP_012535.3,NP_012535.3,NP_012535.3,NP_012535.3
XP_018229028.1,NP_013425.1,NP_013425.1,NP_013425.1,NP_013425.1
XP_018229408.1,NP_010514.3,NP_010514.3,NP_010514.3,NP_010514.3
XP_018229430.1,NP_015429.1,NP_015429.1,NP_015429.1,NP_015429.1
XP_018229535.1,NP_011702.1,NP_011702.1,NP_011702.1,NP_011702.1
XP_018231477.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_018227859.1,NP_012710.1,NP_012710.1,NP_012710.1,NP_012710.1
XP_018228365.1,NP_010518.1,NP_010518.1,NP_010518.1,NP_010518.1
XP_018228857.1,NP_011286.1,NP_011286.1,NP_011286.1,NP_011286.1
XP_018229097.1,NP_012734.1,NP_012734.1,NP_013027.4,NP_012734.1
XP_018229969.1,NP_012196.1,NP_012196.1,NP_012196.1,NP_012196.1
XP_018229975.1,NP_012795.1,NP_012795.1,NP_012795.1,NP_012795.1
XP_018229987.1,NP_015239.1,NP_015239.1,NP_015239.1,NP_015239.1
XP_018230294.1,NP_009534.1,NP_009534.1,NP_009534.1,NP_009534.1
XP_018229711.1,NP_010652.3,NP_010652.3,NP_010652.3,NP_010652.3
XP_018230678.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018228300.1,NP_010498.1,NP_010498.1,NP_010498.1,NP_010498.1
XP_018229013.1,NP_011367.1,NP_011367.1,NP_011367.1,NP_011367.1
XP_018230362.1,NP_013298.1,NP_013298.1,NP_013298.1,NP_013298.1
XP_018228188.1,NP_011607.3,NP_011607.3,NP_012864.1,NP_011607.3
XP_018228867.1,NP_014678.1,NP_014678.1,NP_014678.1,NP_014678.1
XP_018229665.1,NP_014210.1,NP_014210.1,NP_014210.1,NP_014210.1
XP_018230315.1,NP_009953.1,NP_009953.1,NP_009953.1,NP_009953.1
XP_018228523.1,NP_013023.3,NP_013023.3,NP_013023.3,NP_013023.3
XP_018229058.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_018231066.1,NP_009984.1,NP_009984.1,NP_009984.1,NP_009984.1
XP_018228524.1,NP_012424.1,NP_012424.1,NP_012424.1,NP_012424.1
XP_018229484.1,NP_010744.3,NP_010744.3,NP_010744.3,NP_010744.3
XP_018230284.1,NP_009779.3,NP_009779.3,NP_009779.3,NP_009779.3
XP_018228411.1,NP_012520.1,NP_012520.1,NP_012520.1,NP_012520.1
XP_018231164.1,NP_014630.1,NP_014630.1,NP_014630.1,NP_014630.1
XP_018228000.1,NP_009453.2,NP_009453.2,NP_009453.2,NP_009453.2
XP_018230170.1,NP_013274.1,NP_013274.1,NP_013274.1,NP_013274.1
XP_018230823.1,NP_010811.1,NP_010811.1,NP_010811.1,NP_010811.1
XP_018228647.1,NP_009916.1,NP_009916.1,NP_009916.1,NP_009916.1
XP_018229754.1,NP_009781.3,NP_009781.3,NP_009781.3,NP_009781.3
XP_018230302.1,NP_010461.3,NP_010461.3,NP_010461.3,NP_010461.3
XP_018229466.1,NP_009755.1,NP_009755.1,NP_009755.1,NP_009755.1
XP_018228780.1,NP_012665.3,NP_012665.3,NP_012665.3,NP_012665.3
XP_018229931.1,NP_010474.3,NP_010474.3,NP_010474.3,NP_010474.3
XP_018231519.1,NP_014918.1,NP_014918.1,NP_014918.1,NP_014918.1
