,bfs,bts,graph,faiss
XP_007872806.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_007875460.1,NP_015221.1,NP_015221.1,NP_015221.1,NP_015221.1
XP_007873508.1,NP_009689.3,NP_009689.3,NP_009689.3,NP_009689.3
XP_007874569.1,NP_012058.1,NP_012058.1,NP_012058.1,NP_012058.1
XP_007872833.1,NP_015156.1,NP_015156.1,NP_015156.1,NP_015156.1
XP_007873216.1,NP_011959.1,NP_011959.1,NP_011959.1,NP_011959.1
XP_007873715.1,NP_011286.1,NP_011286.1,NP_011286.1,NP_011286.1
XP_007874967.1,NP_116661.1,NP_116661.1,NP_116661.1,NP_116661.1
XP_007875224.1,NP_011568.3,NP_011568.3,NP_011568.3,NP_011568.3
XP_007875462.1,NP_012031.1,NP_012031.1,NP_012031.1,NP_012031.1
XP_007873059.1,NP_013605.1,NP_013605.1,NP_013605.1,NP_013605.1
XP_007874908.1,NP_116695.3,NP_116695.3,NP_116695.3,NP_116695.3
XP_007875101.1,NP_014953.3,NP_014953.3,NP_014953.3,NP_014953.3
XP_007875590.1,NP_010653.1,NP_010653.1,NP_010653.1,NP_010653.1
XP_007872689.1,NP_014849.3,NP_014849.3,NP_014849.3,NP_014849.3
XP_007872830.1,NP_013244.1,NP_013244.1,NP_013244.1,NP_013244.1
XP_007874859.1,NP_011792.1,NP_011792.1,NP_011792.1,NP_011792.1
XP_007875383.1,NP_012877.1,NP_012877.1,NP_012877.1,NP_012877.1
XP_007874455.1,NP_013423.1,NP_013423.1,NP_013423.1,NP_013423.1
XP_007874506.1,NP_012936.1,NP_012936.1,NP_012936.1,NP_012936.1
XP_007872805.1,NP_009696.2,NP_009696.2,NP_009696.2,NP_009696.2
XP_007874555.1,NP_010677.1,NP_010677.1,NP_010677.1,NP_010677.1
XP_007872179.1,NP_010678.3,NP_010678.3,NP_010678.3,NP_010678.3
XP_007873552.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_007874617.1,NP_014338.3,NP_014338.3,NP_014338.3,NP_014338.3
XP_007875245.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_007872347.1,NP_014101.1,NP_014101.1,NP_014101.1,NP_014101.1
XP_007875171.1,NP_012710.1,NP_012710.1,NP_012710.1,NP_012710.1
XP_007872715.1,NP_009404.1,NP_009404.1,NP_009404.1,NP_009404.1
XP_007875518.1,NP_010852.4,NP_010852.4,NP_010852.4,NP_010852.4
XP_007873053.1,NP_011074.3,NP_011074.3,NP_011074.3,NP_011074.3
XP_007874648.1,NP_011345.3,NP_011345.3,NP_011345.3,NP_011345.3
XP_007874700.1,NP_010091.2,NP_010091.2,NP_010091.2,NP_010091.2
XP_007875651.1,NP_009759.3,NP_009759.3,NP_009759.3,NP_009759.3
XP_007871999.1,NP_010174.1,NP_010174.1,NP_010174.1,NP_010174.1
XP_007873856.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_007874245.1,NP_013650.1,NP_013650.1,NP_013650.1,NP_013650.1
XP_007874437.1,NP_014670.1,NP_014670.1,NP_014670.1,NP_014670.1
XP_007875239.1,NP_014497.1,NP_014497.1,NP_015385.1,NP_014497.1
XP_019613353.1,NP_010244.1,NP_010244.1,NP_010244.1,NP_010244.1
XP_007873417.1,NP_014152.1,NP_014152.1,NP_014152.1,NP_014152.1
XP_007874978.1,NP_010393.3,NP_010393.3,NP_010393.3,NP_010393.3
XP_007875613.1,NP_009877.1,NP_009877.1,NP_009877.1,NP_009877.1
XP_007872271.1,NP_012797.1,NP_012797.1,NP_012797.1,NP_012797.1
XP_007875075.1,NP_010744.3,NP_010744.3,NP_010744.3,NP_010744.3
XP_007873359.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_007872123.1,NP_012877.1,NP_012877.1,NP_012877.1,NP_012877.1
XP_007872674.1,NP_012962.3,NP_012962.3,NP_012962.3,NP_012962.3
XP_007873110.1,NP_013161.1,NP_013161.1,NP_013161.1,NP_013161.1
XP_007873111.1,NP_009386.1,NP_009386.1,NP_009386.1,NP_009386.1
XP_007873800.1,NP_015397.1,NP_015397.1,NP_015397.1,NP_015397.1
XP_007874230.1,NP_014625.1,NP_014625.1,NP_014625.1,NP_014625.1
XP_007874819.1,NP_013378.1,NP_013378.1,NP_013378.1,NP_013378.1
XP_007874900.1,NP_013839.1,NP_013839.1,NP_013839.1,NP_013839.1
XP_007872940.1,NP_013505.4,NP_013505.4,NP_013505.4,NP_013505.4
XP_007873910.1,NP_015516.1,NP_015516.1,NP_015516.1,NP_015516.1
XP_007874599.1,NP_013360.1,NP_013360.1,NP_013360.1,NP_013360.1
XP_007875560.1,NP_014799.1,NP_014799.1,NP_011263.2,NP_014799.1
XP_007874081.1,NP_011010.1,NP_011010.1,NP_011010.1,NP_011010.1
XP_007873396.1,NP_010322.1,NP_010322.1,NP_010322.1,NP_010322.1
XP_007874606.1,NP_010057.1,NP_010057.1,NP_010057.1,NP_010057.1
XP_007874862.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_007873050.1,NP_013456.1,NP_013456.1,NP_013456.1,NP_013456.1
XP_007873376.1,NP_014939.1,NP_014939.1,NP_014939.1,NP_014939.1
XP_007874750.1,NP_014630.1,NP_014630.1,NP_014630.1,NP_014630.1
XP_007872379.1,NP_014771.3,NP_014771.3,NP_014771.3,NP_014771.3
XP_007873271.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_007874171.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_007875685.1,NP_010082.1,NP_010082.1,NP_010082.1,NP_010082.1
XP_007873548.1,NP_014145.1,NP_014145.1,NP_014145.1,NP_014145.1
XP_007873163.1,NP_012135.1,NP_012135.1,NP_012135.1,NP_012135.1
XP_007873792.1,NP_015373.1,NP_015373.1,NP_015373.1,NP_015373.1
XP_007875404.1,NP_012535.3,NP_012535.3,NP_012535.3,NP_012535.3
XP_007875467.1,NP_011351.1,NP_011351.1,NP_011351.1,NP_011351.1
XP_007872394.1,NP_010552.3,NP_010552.3,NP_009545.2,NP_010552.3
XP_007873975.1,NP_011702.1,NP_011702.1,NP_011702.1,NP_011702.1
XP_007874155.1,NP_010939.1,NP_010939.1,NP_010939.1,NP_010939.1
XP_007872563.1,NP_013032.1,NP_013032.1,NP_013032.1,NP_013032.1
XP_007874052.1,NP_010991.3,NP_010991.3,NP_010991.3,NP_010991.3
XP_007872239.1,NP_015209.1,NP_015209.1,NP_015209.1,NP_015209.1
XP_007872711.1,NP_010903.3,NP_010903.3,NP_010903.3,NP_010903.3
XP_007872958.1,NP_011703.3,NP_011703.3,NP_011703.3,NP_011703.3
XP_007873286.1,NP_010959.2,NP_010959.2,NP_010959.2,NP_010959.2
XP_007874020.1,NP_010198.1,NP_010198.1,NP_010198.1,NP_010198.1
XP_007874252.1,NP_012927.3,NP_012927.3,NP_012927.3,NP_012927.3
XP_007874992.1,NP_014273.1,NP_014273.1,NP_014273.1,NP_014273.1
XP_007873813.1,NP_012208.1,NP_012208.1,NP_012208.1,NP_012208.1
XP_007874944.1,NP_011420.3,NP_011420.3,NP_011420.3,NP_011420.3
XP_007872553.1,NP_014886.1,NP_014886.1,NP_014886.1,NP_014886.1
XP_007873288.1,NP_116654.1,NP_116654.1,NP_116654.1,NP_116654.1
XP_007875471.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_019613325.1,NP_116677.3,NP_116677.3,NP_116677.3,NP_116677.3
XP_007872203.1,NP_011429.3,NP_011429.3,NP_011429.3,NP_011429.3
XP_007873250.1,NP_013186.1,NP_013186.1,NP_013186.1,NP_013186.1
XP_007873399.1,NP_013236.1,NP_013236.1,NP_013236.1,NP_013236.1
XP_007873026.1,NP_013612.1,NP_013612.1,NP_013612.1,NP_013612.1
XP_007872929.1,NP_010901.1,NP_010901.1,NP_010901.1,NP_010901.1
XP_007874647.1,NP_014036.1,NP_014036.1,NP_014036.1,NP_014036.1
XP_007874861.1,NP_015507.1,NP_015507.1,NP_015507.1,NP_015507.1
XP_019613289.1,NP_010652.3,NP_010652.3,NP_010652.3,NP_010652.3
XP_007875312.1,NP_011405.1,NP_011405.1,NP_011405.1,NP_011405.1
XP_007873263.1,NP_011451.1,NP_011451.1,NP_011451.1,NP_011451.1
XP_007875172.1,NP_011617.1,NP_011617.1,NP_011617.1,NP_011617.1
XP_019613347.1,NP_011431.1,NP_011431.1,NP_011431.1,NP_011431.1
XP_007873169.1,NP_010903.3,NP_010903.3,NP_010903.3,NP_010903.3
XP_007874351.1,NP_014180.1,NP_014180.1,NP_014180.1,NP_014180.1
XP_007874834.1,NP_009514.1,NP_009514.1,NP_009514.1,NP_009514.1
XP_007875141.1,NP_010652.3,NP_010652.3,NP_010652.3,NP_010652.3
XP_007875458.1,NP_010722.3,NP_010722.3,NP_010722.3,NP_010722.3
XP_007875621.1,NP_013236.1,NP_013236.1,NP_013236.1,NP_013236.1
XP_007872927.1,NP_010903.3,NP_010903.3,NP_010903.3,NP_010903.3
XP_007873463.1,NP_015232.1,NP_015232.1,NP_015232.1,NP_015232.1
XP_007872919.1,NP_015239.1,NP_015239.1,NP_015239.1,NP_015239.1
XP_007874544.1,NP_015253.1,NP_015253.1,NP_015253.1,NP_015253.1
XP_007873178.1,NP_014011.1,NP_014011.1,NP_014011.1,NP_014011.1
XP_007873699.1,NP_014887.3,NP_014887.3,NP_014887.3,NP_014887.3
XP_007873718.1,NP_015373.1,NP_015373.1,NP_015373.1,NP_015373.1
XP_007875378.1,NP_013423.1,NP_013423.1,NP_013423.1,NP_013423.1
XP_007871882.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_007872324.1,NP_009343.1,NP_009343.1,NP_009343.1,NP_009343.1
XP_007872506.1,NP_009351.1,NP_009351.1,NP_009351.1,NP_009351.1
XP_007873013.1,NP_014609.1,NP_014609.1,NP_014609.1,NP_014609.1
XP_007873371.1,NP_011336.3,NP_011336.3,NP_011336.3,NP_011336.3
XP_007873830.1,NP_009696.2,NP_009696.2,NP_009696.2,NP_009696.2
XP_007874175.1,NP_010761.3,NP_010761.3,NP_010761.3,NP_010761.3
XP_007874254.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_007872272.1,NP_011071.3,NP_011071.3,NP_011071.3,NP_011071.3
XP_007872009.1,NP_009729.1,NP_009729.1,NP_009729.1,NP_009729.1
XP_007872760.1,NP_011931.2,NP_011931.2,NP_011931.2,NP_011931.2
XP_007872855.1,NP_116644.1,NP_116644.1,NP_116644.1,NP_116644.1
XP_007872959.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_007873747.1,NP_011883.1,NP_011883.1,NP_011883.1,NP_011883.1
XP_007874674.1,NP_116641.1,NP_116641.1,NP_116641.1,NP_116641.1
XP_007871930.1,NP_014017.1,NP_014017.1,NP_014017.1,NP_014017.1
XP_007872080.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_007872564.1,NP_012930.2,NP_012930.2,NP_012930.2,NP_012930.2
XP_007873025.1,NP_013019.1,NP_013019.1,NP_013019.1,NP_013019.1
XP_007873280.1,NP_014996.3,NP_014996.3,NP_014996.3,NP_014996.3
XP_007873997.1,NP_015481.1,NP_015481.1,NP_015481.1,NP_015481.1
XP_007874046.1,NP_009672.1,NP_009672.1,NP_009672.1,NP_009672.1
XP_007875403.1,NP_010620.3,NP_010620.3,NP_010620.3,NP_010620.3
XP_007875489.1,NP_010645.1,NP_010645.1,NP_010645.1,NP_010645.1
XP_007872047.1,NP_010057.1,NP_010057.1,NP_010057.1,NP_010057.1
XP_007872742.1,NP_011883.1,NP_011883.1,NP_011883.1,NP_011883.1
XP_007873756.1,NP_010528.3,NP_010528.3,NP_010528.3,NP_010528.3
XP_007873777.1,NP_011270.1,NP_011270.1,NP_011270.1,NP_011270.1
XP_007875638.1,NP_012408.1,NP_012408.1,NP_012408.1,NP_012408.1
XP_007872907.1,NP_012795.1,NP_012795.1,NP_012795.1,NP_012795.1
XP_007873019.1,NP_010592.1,NP_010592.1,NP_010592.1,NP_010592.1
XP_007875007.1,NP_010645.1,NP_010645.1,NP_010645.1,NP_010645.1
XP_007872901.1,NP_012196.1,NP_012196.1,NP_012196.1,NP_012196.1
XP_007874461.1,NP_012036.1,NP_012036.1,NP_012036.1,NP_012036.1
XP_007875014.1,NP_012424.1,NP_012424.1,NP_012424.1,NP_012424.1
XP_007875615.1,NP_010514.3,NP_010514.3,NP_010514.3,NP_010514.3
XP_007872175.1,NP_010498.1,NP_010498.1,NP_010498.1,NP_010498.1
XP_007872777.1,NP_009953.1,NP_009953.1,NP_009953.1,NP_009953.1
XP_007873489.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_007874380.1,NP_012466.1,NP_012466.1,NP_012466.1,NP_012466.1
XP_007875648.1,NP_010674.3,NP_010674.3,NP_010674.3,NP_010674.3
XP_007874099.1,NP_011607.3,NP_011607.3,NP_011607.3,NP_011607.3
XP_007875149.1,NP_012478.3,NP_012478.3,NP_012478.3,NP_012478.3
XP_019613291.1,NP_011416.3,NP_011416.3,NP_011416.3,NP_011416.3
XP_007873414.1,NP_015343.1,NP_015343.1,NP_015343.1,NP_015343.1
XP_007873440.1,NP_009984.1,NP_009984.1,NP_009984.1,NP_009984.1
XP_007873594.1,NP_014210.1,NP_014210.1,NP_014210.1,NP_014210.1
XP_007873743.1,NP_013425.1,NP_013425.1,NP_013425.1,NP_013425.1
XP_007873801.1,NP_009533.1,NP_009533.1,NP_009533.1,NP_009533.1
XP_007874734.1,NP_009661.1,NP_009661.1,NP_009661.1,NP_009661.1
XP_007873155.1,NP_012535.3,NP_012535.3,NP_012535.3,NP_012535.3
XP_007875483.1,NP_012424.1,NP_012424.1,NP_012424.1,NP_012424.1
XP_007871937.1,NP_009453.2,NP_009453.2,NP_009453.2,NP_009453.2
XP_007873303.1,NP_012520.1,NP_012520.1,NP_012520.1,NP_012520.1
XP_007875524.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_007875074.1,NP_009892.1,NP_009892.1,NP_009892.1,NP_009892.1
XP_007875265.1,NP_014011.1,NP_014011.1,NP_014011.1,NP_014011.1
XP_007872810.1,NP_009779.3,NP_009779.3,NP_009779.3,NP_009779.3
XP_007873726.1,NP_014678.1,NP_014678.1,NP_014678.1,NP_014678.1
XP_007874116.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_007874119.1,NP_011682.1,NP_011682.1,NP_011682.1,NP_011682.1
XP_007875677.1,NP_009755.1,NP_009755.1,NP_009755.1,NP_009755.1
XP_007873014.1,NP_015055.1,NP_015055.1,NP_015055.1,NP_015055.1
XP_007874837.1,NP_010474.3,NP_010474.3,NP_010474.3,NP_010474.3
XP_007875516.1,NP_014449.1,NP_014449.1,NP_014449.1,NP_014449.1
XP_007872800.1,NP_009534.1,NP_009534.1,NP_009534.1,NP_009534.1
XP_007873674.1,NP_012659.1,NP_012659.1,NP_012659.1,NP_012659.1
XP_007874017.1,NP_010072.1,NP_010072.1,NP_010072.1,NP_010072.1
XP_007874977.1,NP_011095.1,NP_011095.1,NP_011095.1,NP_011095.1
XP_007875147.1,NP_011881.1,NP_011881.1,NP_009730.3,NP_011881.1
XP_007874902.1,NP_012665.3,NP_012665.3,NP_012665.3,NP_012665.3
XP_007875668.1,NP_012796.1,NP_012796.1,NP_012796.1,NP_012796.1
XP_007873195.1,NP_010415.1,NP_010415.1,NP_010415.1,NP_010415.1
XP_007874136.1,NP_013274.1,NP_013274.1,NP_013274.1,NP_013274.1
XP_007875476.1,NP_013781.1,NP_013781.1,NP_013781.1,NP_013781.1
XP_019613285.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_007872263.1,NP_015358.1,NP_015358.1,NP_015358.1,NP_015358.1
XP_007873028.1,NP_013613.1,NP_013613.1,NP_013613.1,NP_013613.1
XP_007873039.1,NP_012535.3,NP_012535.3,NP_012535.3,NP_012535.3
XP_007873189.1,NP_014918.1,NP_014918.1,NP_014918.1,NP_014918.1
XP_007871976.1,NP_013100.1,NP_013100.1,NP_013100.1,NP_013100.1
XP_007872314.1,NP_011945.1,NP_011945.1,NP_011945.1,NP_011945.1
XP_007874197.1,NP_116678.1,NP_116678.1,NP_116678.1,NP_116678.1
XP_007874330.1,NP_009781.3,NP_009781.3,NP_009781.3,NP_009781.3
XP_007875482.1,NP_013023.3,NP_013023.3,NP_013023.3,NP_013023.3
XP_007872948.1,NP_015197.1,NP_015197.1,NP_015197.1,NP_015197.1
XP_007875584.1,NP_010204.1,NP_010204.1,NP_010204.1,NP_010204.1
XP_007873987.1,NP_013943.1,NP_013943.1,NP_015436.1,NP_013943.1
XP_007875542.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_007873599.1,NP_013537.1,NP_013537.1,NP_013537.1,NP_013537.1
XP_007874366.1,NP_013750.1,NP_013750.1,NP_013750.1,NP_013750.1
XP_007875520.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_007875521.1,NP_013027.4,NP_013027.4,NP_013027.4,NP_013027.4
XP_007875627.1,NP_014691.1,NP_014691.1,NP_014691.1,NP_014691.1
XP_007872309.1,NP_013576.1,NP_013576.1,NP_014074.1,NP_013576.1
XP_007872326.1,NP_013218.1,NP_013218.1,NP_013218.1,NP_013218.1
XP_007872820.1,NP_015206.1,NP_015206.1,NP_015206.1,NP_015206.1
XP_007875646.1,NP_010856.1,NP_010856.1,NP_010856.1,NP_010856.1
XP_007874071.1,NP_009840.3,NP_009840.3,NP_009840.3,NP_009840.3
XP_007872521.1,NP_009991.2,NP_009991.2,NP_009991.2,NP_009991.2
XP_007875026.1,NP_010474.3,NP_010474.3,NP_010474.3,NP_010474.3
XP_007872468.1,NP_011455.1,NP_011455.1,NP_011455.1,NP_011455.1
XP_007874240.1,NP_013886.1,NP_013886.1,NP_013886.1,NP_013886.1
XP_007874387.1,NP_009892.1,NP_009892.1,NP_009892.1,NP_009892.1
XP_007875166.1,NP_010093.1,NP_010093.1,NP_010093.1,NP_010093.1
XP_007873537.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_007872029.1,NP_009916.1,NP_009916.1,NP_009916.1,NP_009916.1
XP_007873318.1,NP_013642.1,NP_013642.1,NP_013642.1,NP_013642.1
XP_007873576.1,NP_010505.3,NP_010505.3,NP_010505.3,NP_010505.3
XP_007873142.1,NP_009561.2,NP_009561.2,NP_009561.2,NP_009561.2
XP_007875387.1,NP_012498.1,NP_012498.1,NP_012498.1,NP_012498.1
XP_007872096.1,NP_014082.1,NP_014082.1,NP_014082.1,NP_014082.1
XP_007872964.1,NP_011768.1,NP_011768.1,NP_011768.1,NP_011768.1
XP_007874450.1,NP_012088.3,NP_012088.3,NP_012088.3,NP_012088.3
XP_007875563.1,NP_014138.1,NP_014138.1,NP_014138.1,NP_014138.1
XP_007872879.1,NP_012655.3,NP_012655.3,NP_012655.3,NP_012655.3
XP_007873386.1,NP_013439.1,NP_013439.1,NP_013439.1,NP_013439.1
XP_007875121.1,NP_010736.3,NP_010736.3,NP_010736.3,NP_010736.3
XP_007871952.1,NP_010138.1,NP_010138.1,NP_010138.1,NP_010138.1
XP_007872465.1,NP_014029.1,NP_014029.1,NP_014029.1,NP_014029.1
XP_007874183.1,NP_014069.1,NP_014069.1,NP_014069.1,NP_014069.1
XP_007874797.1,NP_013557.1,NP_013557.1,NP_013557.1,NP_013557.1
XP_007875025.1,NP_013298.1,NP_013298.1,NP_013298.1,NP_013298.1
XP_007875244.1,NP_013447.1,NP_013447.1,NP_013447.1,NP_013447.1
XP_007872238.1,NP_010337.3,NP_010337.3,NP_010337.3,NP_010337.3
XP_007872872.1,NP_014518.1,NP_014518.1,NP_014518.1,NP_014518.1
XP_007873097.1,NP_013217.1,NP_013217.1,NP_012123.1,NP_013217.1
XP_007873183.1,NP_013378.1,NP_013378.1,NP_013378.1,NP_013378.1
XP_007874780.1,NP_012040.1,NP_012040.1,NP_012040.1,NP_012040.1
XP_007874873.1,NP_013857.1,NP_013857.1,NP_013857.1,NP_013857.1
XP_007874906.1,NP_013242.1,NP_013242.1,NP_013242.1,NP_013242.1
XP_007875416.1,NP_010513.1,NP_010513.1,NP_010513.1,NP_010513.1
XP_007875426.1,NP_012116.1,NP_012116.1,NP_010367.1,NP_012116.1
XP_007872355.1,NP_014528.1,NP_014528.1,NP_014528.1,NP_014528.1
XP_007872969.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_007874181.1,NP_011438.1,NP_011438.1,NP_011438.1,NP_011438.1
XP_007875127.1,NP_010610.3,NP_010610.3,NP_010610.3,NP_010610.3
XP_007872117.1,NP_013950.1,NP_013950.1,NP_013950.1,NP_013950.1
XP_007872694.1,NP_011512.1,NP_011512.1,NP_011512.1,NP_011512.1
XP_007872998.1,NP_012341.1,NP_012341.1,NP_012341.1,NP_012341.1
XP_007875514.1,NP_010746.1,NP_010746.1,NP_010746.1,NP_010746.1
XP_007872399.1,NP_012124.1,NP_012124.1,NP_012124.1,NP_012124.1
XP_007873593.1,NP_014647.1,NP_014647.1,NP_014647.1,NP_014647.1
XP_007874470.1,NP_011737.2,NP_011737.2,NP_011737.2,NP_011737.2
XP_007874487.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_007874559.1,NP_013464.3,NP_013464.3,NP_010047.1,NP_013464.3
XP_007875052.1,NP_010597.3,NP_010597.3,NP_010597.3,NP_010597.3
XP_007875684.1,NP_014181.1,NP_014181.1,NP_014181.1,NP_014181.1
XP_007872116.1,NP_010543.1,NP_010543.1,NP_010543.1,NP_010543.1
XP_007872675.1,NP_013944.1,NP_013944.1,NP_013944.1,NP_013944.1
XP_007875102.1,NP_009685.3,NP_009685.3,NP_009685.3,NP_009685.3
XP_007873326.1,NP_013354.1,NP_013354.1,NP_013354.1,NP_013354.1
XP_007875380.1,NP_011512.1,NP_011512.1,NP_011512.1,NP_011512.1
XP_007872483.1,NP_013605.1,NP_013605.1,NP_013605.1,NP_013605.1
XP_007873276.1,NP_010518.1,NP_010518.1,NP_010518.1,NP_010518.1
XP_007874247.2,NP_010922.1,NP_010922.1,NP_010922.1,NP_010922.1
XP_007874921.1,NP_010015.3,NP_010015.3,NP_010015.3,NP_010015.3
XP_007871903.1,NP_014777.3,NP_014777.3,NP_014777.3,NP_014777.3
XP_007872832.1,NP_013726.1,NP_013726.1,NP_013726.1,NP_013726.1
XP_007875162.1,NP_013296.1,NP_013296.1,NP_013296.1,NP_013296.1
XP_007872619.1,NP_015253.1,NP_015253.1,NP_015253.1,NP_015253.1
XP_007872825.1,NP_014705.1,NP_014705.1,NP_014705.1,NP_014705.1
XP_007873469.1,NP_015413.1,NP_015413.1,NP_015413.1,NP_015413.1
XP_007874442.1,NP_012889.3,NP_012889.3,NP_012889.3,NP_012889.3
XP_007873640.1,NP_013284.1,NP_013284.1,NP_013284.1,NP_013284.1
XP_007874329.1,NP_014792.4,NP_014792.4,NP_014792.4,NP_014792.4
XP_007874759.1,NP_011357.1,NP_011357.1,NP_011357.1,NP_011357.1
XP_007875438.1,NP_013254.1,NP_013254.1,NP_013254.1,NP_013254.1
XP_007872258.1,NP_014427.1,NP_014427.1,NP_014427.1,NP_014427.1
XP_007872716.1,NP_012864.1,NP_012864.1,NP_012864.1,NP_012864.1
XP_007872980.1,NP_011871.1,NP_011871.1,NP_011871.1,NP_011871.1
XP_007873252.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_007873272.1,NP_013747.1,NP_013747.1,NP_013747.1,NP_013747.1
XP_007875626.1,NP_013531.3,NP_013531.3,NP_013531.3,NP_013531.3
XP_007875688.1,NP_015397.1,NP_015397.1,NP_015397.1,NP_015397.1
XP_007873245.1,NP_011005.1,NP_011005.1,NP_011005.1,NP_011005.1
XP_007873291.1,NP_013298.1,NP_013298.1,NP_013298.1,NP_013298.1
XP_007872791.1,NP_010461.3,NP_010461.3,NP_010461.3,NP_010461.3
XP_007873379.1,NP_013168.1,NP_013168.1,NP_013168.1,NP_013168.1
XP_007874133.1,NP_013680.2,NP_013680.2,NP_013680.2,NP_013680.2
XP_007874830.1,NP_012034.1,NP_012034.1,NP_012034.1,NP_012034.1
XP_007875628.1,NP_011503.1,NP_011503.1,NP_011503.1,NP_011503.1
XP_007873889.1,NP_010744.3,NP_010744.3,NP_010744.3,NP_010744.3
XP_007874297.1,NP_014992.3,NP_014992.3,NP_014992.3,NP_014992.3
XP_007875296.1,NP_010125.1,NP_010125.1,NP_010125.1,NP_010125.1
XP_007871899.1,NP_014689.1,NP_014689.1,NP_014689.1,NP_014689.1
XP_007872390.1,NP_012498.1,NP_012498.1,NP_012498.1,NP_012498.1
XP_007872828.1,NP_010430.1,NP_010430.1,NP_010430.1,NP_010430.1
XP_007873762.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_007873557.1,NP_012885.2,NP_012885.2,NP_012885.2,NP_012885.2
XP_007873821.1,NP_010036.1,NP_010036.1,NP_010036.1,NP_010036.1
XP_007874097.1,NP_011605.1,NP_011605.1,NP_011605.1,NP_011605.1
XP_007872837.1,NP_011418.1,NP_011418.1,NP_011418.1,NP_011418.1
XP_007874592.1,NP_014558.1,NP_014558.1,NP_014558.1,NP_014558.1
XP_007874422.1,NP_010811.1,NP_010811.1,NP_010811.1,NP_010811.1
XP_007872512.1,NP_014579.1,NP_014579.1,NP_014579.1,NP_014579.1
XP_007872599.1,NP_009923.2,NP_009923.2,NP_009923.2,NP_009923.2
XP_007874656.1,NP_009997.2,NP_009997.2,NP_009997.2,NP_009997.2
XP_007875159.1,NP_009743.3,NP_009743.3,NP_009743.3,NP_009743.3
XP_007872376.1,NP_015061.1,NP_015061.1,NP_015061.1,NP_015061.1
XP_007873368.1,NP_009796.1,NP_009796.1,NP_009796.1,NP_009796.1
XP_007875230.1,NP_116635.1,NP_116635.1,NP_116635.1,NP_116635.1
XP_007875580.1,NP_116631.1,NP_116631.1,NP_116631.1,NP_116631.1
XP_007872974.1,NP_014180.1,NP_014180.1,NP_014180.1,NP_014180.1
XP_007873100.1,NP_015470.1,NP_015470.1,NP_015470.1,NP_015470.1
XP_007874425.1,NP_012930.2,NP_012930.2,NP_012930.2,NP_012930.2
XP_007875686.1,NP_012930.2,NP_012930.2,NP_012930.2,NP_012930.2
XP_007872095.1,NP_014710.1,NP_014710.1,NP_014710.1,NP_014710.1
XP_007872099.1,NP_011985.1,NP_011985.1,NP_011985.1,NP_011985.1
XP_007874760.1,NP_012889.3,NP_012889.3,NP_012889.3,NP_012889.3
XP_007875209.1,NP_010806.1,NP_010806.1,NP_010806.1,NP_010806.1
XP_007871858.1,NP_014158.1,NP_014158.1,NP_014158.1,NP_014158.1
XP_007874654.1,NP_014321.3,NP_014321.3,NP_014321.3,NP_014321.3
XP_007871904.1,NP_012241.1,NP_012241.1,NP_012241.1,NP_012241.1
XP_007872384.1,NP_014025.1,NP_014025.1,NP_014025.1,NP_014025.1
XP_007874368.1,NP_010930.1,NP_010930.1,NP_010930.1,NP_010930.1
XP_007872514.1,NP_012509.1,NP_012509.1,NP_012509.1,NP_012509.1
XP_007873951.1,NP_014804.3,NP_014804.3,NP_014804.3,NP_014804.3
XP_007874182.1,NP_012176.1,NP_012176.1,NP_012176.1,NP_012176.1
XP_007872887.1,NP_010022.1,NP_010022.1,NP_010022.1,NP_010022.1
XP_007873811.1,NP_013811.1,NP_013811.1,NP_013811.1,NP_013811.1
XP_007875021.1,NP_013133.1,NP_013133.1,NP_013133.1,NP_013133.1
XP_007875204.1,NP_116684.3,NP_116684.3,NP_116684.3,NP_116684.3
